,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba_deepsynergy_preuer
278,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000501,Colon,0.0,0.4179967045783996
279,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000350,Colon,0.0,0.4881609082221985
280,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000699,Breast,0.0,0.6779395341873169
281,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000997,Colon,0.0,0.190464362502098
282,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000950,Colon,0.0,0.6695669889450073
283,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000783,Breast,0.0,0.4746406972408294
284,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000374,Breast,0.0,0.4212909936904907
285,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000624,Breast,0.0,0.6569328308105469
286,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000818,Breast,0.0,0.2213214039802551
287,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000971,Colon,0.0,0.2231557071208953
288,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000573,Breast,0.0,0.657095730304718
289,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000711,Breast,0.0,0.3376685082912445
290,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000768,Breast,0.0,0.4527738392353058
291,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000277,Breast,0.0,0.1527576595544815
292,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000111,Breast,0.0,0.4395263493061065
293,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000349,Breast,0.0,0.2801997065544128
294,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000957,Colon,0.0,0.3669562339782715
295,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000722,Colon,0.0,0.6044849157333374
296,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000828,Breast,0.0,0.2901193499565124
297,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000009,Colon,0.0,0.6107257008552551
298,Linsitinib,Camptothecin,DB06075,DB04690,ACH-001819,Breast,0.0,0.4442281424999237
299,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000755,Breast,0.0,0.4257939755916595
300,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000288,Breast,0.0,0.2517272531986236
301,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000989,Colon,0.0,0.1923769414424896
302,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000985,Colon,0.0,0.2773981392383575
303,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000236,Colon,0.0,0.402161955833435
304,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000552,Colon,0.0,0.3832882940769195
305,Linsitinib,Camptothecin,DB06075,DB04690,ACH-001820,Breast,0.0,0.2196617871522903
306,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000958,Colon,0.0,0.7458294630050659
307,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000212,Breast,0.0,0.2753228545188904
308,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000276,Breast,0.0,0.7187933921813965
309,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000991,Colon,0.0,0.4118485450744629
310,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000007,Colon,0.0,0.4081496596336365
311,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000249,Colon,0.0,0.6049760580062866
312,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000248,Breast,0.0,0.6686105132102966
313,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000986,Colon,0.0,0.5499255061149597
314,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000536,Breast,0.0,0.6755470633506775
315,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000930,Breast,0.0,0.3898217678070068
316,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000680,Colon,0.0,0.4138903021812439
317,Linsitinib,Camptothecin,DB06075,DB04690,ACH-001345,Colon,0.0,0.2331376075744629
318,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000330,Breast,0.0,0.3372415602207184
319,Afatinib,Camptothecin,DB08916,DB04690,ACH-000491,Colon,0.0,0.4670718312263489
320,Afatinib,Camptothecin,DB08916,DB04690,ACH-000998,Colon,0.0,0.7650913000106812
321,Afatinib,Camptothecin,DB08916,DB04690,ACH-000935,Colon,0.0,0.7313133478164673
322,Afatinib,Camptothecin,DB08916,DB04690,ACH-000963,Colon,0.0,0.8056968450546265
323,Afatinib,Camptothecin,DB08916,DB04690,ACH-000381,Colon,0.0,0.8689553141593933
324,Afatinib,Camptothecin,DB08916,DB04690,ACH-000955,Colon,1.0,0.7859407663345337
325,Afatinib,Camptothecin,DB08916,DB04690,ACH-000651,Colon,0.0,0.6627667546272278
326,Afatinib,Camptothecin,DB08916,DB04690,ACH-000969,Colon,0.0,0.5358664393424988
327,Afatinib,Camptothecin,DB08916,DB04690,ACH-000999,Colon,1.0,0.4337218701839447
328,Afatinib,Camptothecin,DB08916,DB04690,ACH-000400,Colon,0.0,0.8035082221031189
329,Afatinib,Camptothecin,DB08916,DB04690,ACH-000470,Colon,0.0,0.6954055428504944
330,Afatinib,Camptothecin,DB08916,DB04690,ACH-000421,Colon,0.0,0.8528296947479248
331,Afatinib,Camptothecin,DB08916,DB04690,ACH-000252,Colon,0.0,0.8315259218215942
332,Afatinib,Camptothecin,DB08916,DB04690,ACH-000360,Colon,0.0,0.7915554046630859
333,Afatinib,Camptothecin,DB08916,DB04690,ACH-000926,Colon,0.0,0.8036863207817078
334,Afatinib,Camptothecin,DB08916,DB04690,ACH-000970,Colon,0.0,0.5662704706192017
335,Afatinib,Camptothecin,DB08916,DB04690,ACH-000403,Colon,0.0,0.668746829032898
336,Afatinib,Camptothecin,DB08916,DB04690,ACH-000565,Colon,0.0,0.8042783737182617
337,Afatinib,Camptothecin,DB08916,DB04690,ACH-000943,Colon,0.0,0.7788646817207336
338,Afatinib,Camptothecin,DB08916,DB04690,ACH-000501,Colon,0.0,0.75156569480896
339,Afatinib,Camptothecin,DB08916,DB04690,ACH-000350,Colon,0.0,0.7799635529518127
340,Afatinib,Camptothecin,DB08916,DB04690,ACH-000997,Colon,0.0,0.4693447053432464
341,Afatinib,Camptothecin,DB08916,DB04690,ACH-000950,Colon,0.0,0.863506555557251
342,Afatinib,Camptothecin,DB08916,DB04690,ACH-000971,Colon,0.0,0.555806040763855
343,Afatinib,Camptothecin,DB08916,DB04690,ACH-000957,Colon,0.0,0.61481773853302
344,Afatinib,Camptothecin,DB08916,DB04690,ACH-000722,Colon,0.0,0.8405116200447083
345,Afatinib,Camptothecin,DB08916,DB04690,ACH-000009,Colon,0.0,0.8361949324607849
346,Afatinib,Camptothecin,DB08916,DB04690,ACH-000989,Colon,0.0,0.5566563606262207
347,Afatinib,Camptothecin,DB08916,DB04690,ACH-000985,Colon,0.0,0.6645137667655945
348,Afatinib,Camptothecin,DB08916,DB04690,ACH-000236,Colon,0.0,0.7550004720687866
349,Afatinib,Camptothecin,DB08916,DB04690,ACH-000552,Colon,0.0,0.7044997215270996
350,Afatinib,Camptothecin,DB08916,DB04690,ACH-000958,Colon,0.0,0.8801812529563904
351,Afatinib,Camptothecin,DB08916,DB04690,ACH-000991,Colon,0.0,0.7626352310180664
352,Afatinib,Camptothecin,DB08916,DB04690,ACH-000007,Colon,0.0,0.748895525932312
353,Afatinib,Camptothecin,DB08916,DB04690,ACH-000249,Colon,0.0,0.8023341298103333
354,Afatinib,Camptothecin,DB08916,DB04690,ACH-000986,Colon,0.0,0.826697587966919
355,Afatinib,Camptothecin,DB08916,DB04690,ACH-000680,Colon,0.0,0.7866532802581787
356,Afatinib,Camptothecin,DB08916,DB04690,ACH-001345,Colon,0.0,0.5571509003639221
357,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000491,Colon,0.0,0.135161817073822
358,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000196,Breast,0.0,0.3827258646488189
359,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000857,Breast,0.0,0.5497837662696838
360,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000998,Colon,0.0,0.2662193775177002
361,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000258,Breast,0.0,0.528685450553894
362,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000019,Breast,0.0,0.206369936466217
363,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000352,Breast,0.0,0.3044759929180145
364,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000927,Breast,0.0,0.1377333700656891
365,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000148,Breast,0.0,0.1084543392062187
366,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000643,Breast,0.0,0.3862308859825134
367,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000935,Colon,0.0,0.382544070482254
368,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000859,Breast,0.0,0.3907819390296936
369,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000117,Breast,0.0,0.2746216058731079
370,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000876,Breast,0.0,0.2023631781339645
371,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000963,Colon,0.0,0.2706136107444763
372,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000381,Colon,0.0,0.3680982887744903
373,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000856,Breast,0.0,0.1843136250972747
374,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000147,Breast,0.0,0.36278235912323
375,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000223,Breast,0.0,0.2868677675724029
376,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000955,Colon,0.0,0.3169691562652588
377,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000554,Breast,0.0,0.2370498925447464
378,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000651,Colon,0.0,0.1460903286933899
379,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000849,Breast,0.0,0.1508848816156387
380,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000969,Colon,0.0,0.1668037176132202
381,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000621,Breast,0.0,0.5383524298667908
382,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000910,Breast,0.0,0.4435404539108276
383,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000999,Colon,0.0,0.0905794501304626
384,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000400,Colon,0.0,0.3290492594242096
385,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000668,Breast,0.0,0.2370941191911697
386,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000470,Colon,0.0,0.1546065509319305
387,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000421,Colon,0.0,0.5080536603927612
388,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000934,Breast,0.0,0.2191353440284729
389,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000252,Colon,0.0,0.3335663378238678
390,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000360,Colon,0.0,0.2878497838973999
391,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000926,Colon,0.0,0.2930419743061065
392,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000970,Colon,0.0,0.1000272035598754
393,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000403,Colon,0.0,0.1281624734401703
394,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000565,Colon,0.0,0.3686506748199463
395,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000943,Colon,0.0,0.3646220564842224
396,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000902,Breast,0.0,0.2024703621864318
397,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000501,Colon,0.0,0.1936825513839721
398,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000350,Colon,0.0,0.3599599003791809
399,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000699,Breast,0.0,0.4229044318199157
400,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000997,Colon,0.0,0.1420615464448928
401,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000950,Colon,0.0,0.4118750095367431
402,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000783,Breast,0.0,0.3584251701831817
403,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000374,Breast,0.0,0.2119757682085037
404,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000624,Breast,0.0,0.5723421573638916
405,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000818,Breast,0.0,0.1963264644145965
406,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000971,Colon,0.0,0.1274903714656829
407,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000573,Breast,0.0,0.2920449376106262
408,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000711,Breast,0.0,0.2315510660409927
409,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000768,Breast,0.0,0.1870605796575546
410,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000277,Breast,0.0,0.140057772397995
411,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000111,Breast,0.0,0.2511761486530304
412,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000349,Breast,0.0,0.2578603029251098
413,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000957,Colon,0.0,0.2604524493217468
414,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000722,Colon,1.0,0.4278814792633056
415,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000828,Breast,0.0,0.2382318377494812
416,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000009,Colon,0.0,0.3808384835720062
417,Crizotinib,Camptothecin,DB08865,DB04690,ACH-001819,Breast,0.0,0.2850716710090637
418,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000755,Breast,0.0,0.3042576909065246
419,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000288,Breast,0.0,0.1086485013365745
420,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000989,Colon,0.0,0.1221045479178428
421,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000985,Colon,0.0,0.1412736773490905
422,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000236,Colon,0.0,0.179727166891098
423,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000552,Colon,0.0,0.2200403213500976
424,Crizotinib,Camptothecin,DB08865,DB04690,ACH-001820,Breast,0.0,0.1734230816364288
425,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000958,Colon,0.0,0.6777786612510681
426,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000212,Breast,0.0,0.2357805520296096
427,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000276,Breast,0.0,0.5977680087089539
428,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000991,Colon,0.0,0.2746877670288086
429,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000007,Colon,0.0,0.2103190720081329
430,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000249,Colon,0.0,0.4346357882022857
431,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000248,Breast,0.0,0.5543866753578186
432,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000986,Colon,0.0,0.3019028306007385
433,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000536,Breast,0.0,0.6002616286277771
434,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000930,Breast,0.0,0.267583280801773
435,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000680,Colon,0.0,0.188201755285263
436,Crizotinib,Camptothecin,DB08865,DB04690,ACH-001345,Colon,0.0,0.1397004276514053
437,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000330,Breast,0.0,0.236256331205368
438,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000491,Colon,0.0,0.2407332509756088
439,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000196,Breast,0.0,0.4926252961158752
440,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000857,Breast,0.0,0.6272478103637695
441,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000998,Colon,0.0,0.4230425357818603
442,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000258,Breast,0.0,0.5476527214050293
443,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000019,Breast,0.0,0.3720515072345733
444,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000352,Breast,0.0,0.2723521888256073
445,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000927,Breast,0.0,0.262823075056076
446,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000148,Breast,0.0,0.2615509927272796
447,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000643,Breast,0.0,0.618412435054779
448,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000935,Colon,0.0,0.4778738021850586
449,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000859,Breast,0.0,0.5645356774330139
450,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000117,Breast,0.0,0.4051797091960907
451,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000876,Breast,0.0,0.2827491164207458
452,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000963,Colon,0.0,0.4266952276229858
453,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000381,Colon,0.0,0.5464447736740112
454,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000856,Breast,0.0,0.2863742411136627
455,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000147,Breast,0.0,0.4265701472759247
456,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000223,Breast,0.0,0.4926759302616119
457,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000955,Colon,0.0,0.4237724542617798
458,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000554,Breast,0.0,0.4086042642593384
459,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000651,Colon,0.0,0.3176651000976562
460,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000849,Breast,0.0,0.3680567443370819
461,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000969,Colon,0.0,0.2811312079429626
462,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000621,Breast,0.0,0.6778590083122253
463,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000910,Breast,0.0,0.511519193649292
464,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000999,Colon,0.0,0.1899777352809906
465,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000400,Colon,0.0,0.4690800309181213
466,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000668,Breast,0.0,0.4786435961723327
467,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000470,Colon,0.0,0.3443010449409485
468,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000421,Colon,0.0,0.6290314197540283
469,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000934,Breast,0.0,0.360223114490509
470,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000252,Colon,0.0,0.4954690933227539
471,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000360,Colon,0.0,0.4520310461521148
472,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000926,Colon,0.0,0.4624886512756347
473,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000970,Colon,0.0,0.2889682054519653
474,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000403,Colon,0.0,0.30349001288414
475,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000565,Colon,0.0,0.5271406769752502
476,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000943,Colon,0.0,0.4676163494586944
477,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000902,Breast,0.0,0.3866309523582458
478,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000501,Colon,0.0,0.4151933491230011
479,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000350,Colon,0.0,0.5168473720550537
480,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000699,Breast,0.0,0.6667094826698303
481,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000997,Colon,0.0,0.2038888782262802
482,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000950,Colon,0.0,0.6171044707298279
483,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000783,Breast,0.0,0.4164064526557922
484,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000374,Breast,0.0,0.4891147315502167
485,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000624,Breast,0.0,0.6660687327384949
486,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000818,Breast,0.0,0.2349111139774322
487,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000971,Colon,0.0,0.247611254453659
488,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000573,Breast,0.0,0.6274651288986206
489,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000711,Breast,0.0,0.3678801953792572
490,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000768,Breast,0.0,0.4904469847679138
491,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000277,Breast,0.0,0.1560869812965393
492,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000111,Breast,0.0,0.4999152421951294
493,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000349,Breast,0.0,0.2338215410709381
494,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000957,Colon,0.0,0.3621148467063904
495,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000722,Colon,0.0,0.5312981009483337
496,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000828,Breast,0.0,0.3090014457702636
497,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000009,Colon,0.0,0.549109697341919
498,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-001819,Breast,0.0,0.4421311914920807
499,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000755,Breast,0.0,0.4249352216720581
500,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000288,Breast,0.0,0.285002201795578
501,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000989,Colon,0.0,0.2377658188343048
502,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000985,Colon,0.0,0.3205114006996155
503,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000236,Colon,0.0,0.3802807331085205
504,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000552,Colon,0.0,0.4101528227329254
505,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-001820,Breast,0.0,0.2649584114551544
506,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000958,Colon,0.0,0.7185953855514526
507,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000212,Breast,0.0,0.2905232012271881
508,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000276,Breast,0.0,0.7134480476379395
509,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000991,Colon,0.0,0.4008386135101318
510,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000007,Colon,0.0,0.4129507541656494
511,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000249,Colon,0.0,0.5899409651756287
512,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000248,Breast,0.0,0.654908299446106
513,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000986,Colon,0.0,0.4748460650444031
514,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000536,Breast,0.0,0.6998580098152161
515,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000930,Breast,0.0,0.3792349100112915
516,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000680,Colon,0.0,0.4148328900337219
517,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-001345,Colon,0.0,0.2845518589019775
518,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000330,Breast,0.0,0.3429862260818481
519,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000491,Colon,0.0,0.1882234215736389
520,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000196,Breast,0.0,0.4398421943187713
521,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000857,Breast,0.0,0.5765378475189209
522,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000998,Colon,0.0,0.4545877575874328
523,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000258,Breast,0.0,0.5216671228408813
524,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000019,Breast,0.0,0.2802563607692718
525,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000352,Breast,0.0,0.315713107585907
526,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000927,Breast,0.0,0.1865711659193039
527,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000148,Breast,0.0,0.267770916223526
528,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000643,Breast,0.0,0.5799175500869751
529,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000935,Colon,0.0,0.4921468794345855
530,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000859,Breast,0.0,0.4450317323207855
