,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba
309,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000991,Colon,0,0.411848545
310,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000007,Colon,0,0.40814966
311,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000249,Colon,0,0.604976058
312,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000248,Breast,0,0.668610513
313,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000986,Colon,0,0.549925506
314,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000536,Breast,0,0.675547063
315,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000930,Breast,0,0.389821768
316,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000680,Colon,0,0.413890302
317,Linsitinib,Camptothecin,DB06075,DB04690,ACH-001345,Colon,0,0.233137608
318,Linsitinib,Camptothecin,DB06075,DB04690,ACH-000330,Breast,0,0.33724156
319,Afatinib,Camptothecin,DB08916,DB04690,ACH-000491,Colon,0,0.467071831
320,Afatinib,Camptothecin,DB08916,DB04690,ACH-000998,Colon,0,0.7650913
321,Afatinib,Camptothecin,DB08916,DB04690,ACH-000935,Colon,0,0.731313348
322,Afatinib,Camptothecin,DB08916,DB04690,ACH-000963,Colon,0,0.805696845
323,Afatinib,Camptothecin,DB08916,DB04690,ACH-000381,Colon,0,0.868955314
324,Afatinib,Camptothecin,DB08916,DB04690,ACH-000955,Colon,1,0.785940766
325,Afatinib,Camptothecin,DB08916,DB04690,ACH-000651,Colon,0,0.662766755
326,Afatinib,Camptothecin,DB08916,DB04690,ACH-000969,Colon,0,0.535866439
327,Afatinib,Camptothecin,DB08916,DB04690,ACH-000999,Colon,1,0.43372187
328,Afatinib,Camptothecin,DB08916,DB04690,ACH-000400,Colon,0,0.803508222
329,Afatinib,Camptothecin,DB08916,DB04690,ACH-000470,Colon,0,0.695405543
330,Afatinib,Camptothecin,DB08916,DB04690,ACH-000421,Colon,0,0.852829695
331,Afatinib,Camptothecin,DB08916,DB04690,ACH-000252,Colon,0,0.831525922
332,Afatinib,Camptothecin,DB08916,DB04690,ACH-000360,Colon,0,0.791555405
333,Afatinib,Camptothecin,DB08916,DB04690,ACH-000926,Colon,0,0.803686321
334,Afatinib,Camptothecin,DB08916,DB04690,ACH-000970,Colon,0,0.566270471
335,Afatinib,Camptothecin,DB08916,DB04690,ACH-000403,Colon,0,0.668746829
336,Afatinib,Camptothecin,DB08916,DB04690,ACH-000565,Colon,0,0.804278374
337,Afatinib,Camptothecin,DB08916,DB04690,ACH-000943,Colon,0,0.778864682
338,Afatinib,Camptothecin,DB08916,DB04690,ACH-000501,Colon,0,0.751565695
339,Afatinib,Camptothecin,DB08916,DB04690,ACH-000350,Colon,0,0.779963553
340,Afatinib,Camptothecin,DB08916,DB04690,ACH-000997,Colon,0,0.469344705
341,Afatinib,Camptothecin,DB08916,DB04690,ACH-000950,Colon,0,0.863506556
342,Afatinib,Camptothecin,DB08916,DB04690,ACH-000971,Colon,0,0.555806041
343,Afatinib,Camptothecin,DB08916,DB04690,ACH-000957,Colon,0,0.614817739
344,Afatinib,Camptothecin,DB08916,DB04690,ACH-000722,Colon,0,0.84051162
345,Afatinib,Camptothecin,DB08916,DB04690,ACH-000009,Colon,0,0.836194932
346,Afatinib,Camptothecin,DB08916,DB04690,ACH-000989,Colon,0,0.556656361
347,Afatinib,Camptothecin,DB08916,DB04690,ACH-000985,Colon,0,0.664513767
348,Afatinib,Camptothecin,DB08916,DB04690,ACH-000236,Colon,0,0.755000472
349,Afatinib,Camptothecin,DB08916,DB04690,ACH-000552,Colon,0,0.704499722
350,Afatinib,Camptothecin,DB08916,DB04690,ACH-000958,Colon,0,0.880181253
351,Afatinib,Camptothecin,DB08916,DB04690,ACH-000991,Colon,0,0.762635231
352,Afatinib,Camptothecin,DB08916,DB04690,ACH-000007,Colon,0,0.748895526
353,Afatinib,Camptothecin,DB08916,DB04690,ACH-000249,Colon,0,0.80233413
354,Afatinib,Camptothecin,DB08916,DB04690,ACH-000986,Colon,0,0.826697588
355,Afatinib,Camptothecin,DB08916,DB04690,ACH-000680,Colon,0,0.78665328
356,Afatinib,Camptothecin,DB08916,DB04690,ACH-001345,Colon,0,0.5571509
357,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000491,Colon,0,0.135161817
358,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000196,Breast,0,0.382725865
359,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000857,Breast,0,0.549783766
360,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000998,Colon,0,0.266219378
361,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000258,Breast,0,0.528685451
362,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000019,Breast,0,0.206369936
363,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000352,Breast,0,0.304475993
364,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000927,Breast,0,0.13773337
365,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000148,Breast,0,0.108454339
366,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000643,Breast,0,0.386230886
367,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000935,Colon,0,0.38254407
368,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000859,Breast,0,0.390781939
369,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000117,Breast,0,0.274621606
370,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000876,Breast,0,0.202363178
371,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000963,Colon,0,0.270613611
372,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000381,Colon,0,0.368098289
373,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000856,Breast,0,0.184313625
374,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000147,Breast,0,0.362782359
375,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000223,Breast,0,0.286867768
376,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000955,Colon,0,0.316969156
377,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000554,Breast,0,0.237049893
378,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000651,Colon,0,0.146090329
379,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000849,Breast,0,0.150884882
380,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000969,Colon,0,0.166803718
381,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000621,Breast,0,0.53835243
382,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000910,Breast,0,0.443540454
383,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000999,Colon,0,0.09057945
384,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000400,Colon,0,0.329049259
385,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000668,Breast,0,0.237094119
386,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000470,Colon,0,0.154606551
387,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000421,Colon,0,0.50805366
388,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000934,Breast,0,0.219135344
389,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000252,Colon,0,0.333566338
390,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000360,Colon,0,0.287849784
391,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000926,Colon,0,0.293041974
392,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000970,Colon,0,0.100027204
393,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000403,Colon,0,0.128162473
394,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000565,Colon,0,0.368650675
395,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000943,Colon,0,0.364622056
396,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000902,Breast,0,0.202470362
397,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000501,Colon,0,0.193682551
398,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000350,Colon,0,0.3599599
399,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000699,Breast,0,0.422904432
400,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000997,Colon,0,0.142061546
401,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000950,Colon,0,0.41187501
402,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000783,Breast,0,0.35842517
403,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000374,Breast,0,0.211975768
404,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000624,Breast,0,0.572342157
405,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000818,Breast,0,0.196326464
406,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000971,Colon,0,0.127490371
407,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000573,Breast,0,0.292044938
408,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000711,Breast,0,0.231551066
409,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000768,Breast,0,0.18706058
410,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000277,Breast,0,0.140057772
411,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000111,Breast,0,0.251176149
412,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000349,Breast,0,0.257860303
413,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000957,Colon,0,0.260452449
414,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000722,Colon,1,0.427881479
415,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000828,Breast,0,0.238231838
416,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000009,Colon,0,0.380838484
417,Crizotinib,Camptothecin,DB08865,DB04690,ACH-001819,Breast,0,0.285071671
418,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000755,Breast,0,0.304257691
419,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000288,Breast,0,0.108648501
420,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000989,Colon,0,0.122104548
421,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000985,Colon,0,0.141273677
422,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000236,Colon,0,0.179727167
423,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000552,Colon,0,0.220040321
424,Crizotinib,Camptothecin,DB08865,DB04690,ACH-001820,Breast,0,0.173423082
425,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000958,Colon,0,0.677778661
426,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000212,Breast,0,0.235780552
427,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000276,Breast,0,0.597768009
428,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000991,Colon,0,0.274687767
429,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000007,Colon,0,0.210319072
430,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000249,Colon,0,0.434635788
431,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000248,Breast,0,0.554386675
432,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000986,Colon,0,0.301902831
433,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000536,Breast,0,0.600261629
434,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000930,Breast,0,0.267583281
435,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000680,Colon,0,0.188201755
436,Crizotinib,Camptothecin,DB08865,DB04690,ACH-001345,Colon,0,0.139700428
437,Crizotinib,Camptothecin,DB08865,DB04690,ACH-000330,Breast,0,0.236256331
438,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000491,Colon,0,0.240733251
439,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000196,Breast,0,0.492625296
440,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000857,Breast,0,0.62724781
441,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000998,Colon,0,0.423042536
442,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000258,Breast,0,0.547652721
443,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000019,Breast,0,0.372051507
444,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000352,Breast,0,0.272352189
445,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000927,Breast,0,0.262823075
446,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000148,Breast,0,0.261550993
447,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000643,Breast,0,0.618412435
448,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000935,Colon,0,0.477873802
449,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000859,Breast,0,0.564535677
450,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000117,Breast,0,0.405179709
451,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000876,Breast,0,0.282749116
452,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000963,Colon,0,0.426695228
453,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000381,Colon,0,0.546444774
454,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000856,Breast,0,0.286374241
455,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000147,Breast,0,0.426570147
456,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000223,Breast,0,0.49267593
457,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000955,Colon,0,0.423772454
458,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000554,Breast,0,0.408604264
459,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000651,Colon,0,0.3176651
460,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000849,Breast,0,0.368056744
461,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000969,Colon,0,0.281131208
462,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000621,Breast,0,0.677859008
463,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000910,Breast,0,0.511519194
464,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000999,Colon,0,0.189977735
465,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000400,Colon,0,0.469080031
466,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000668,Breast,0,0.478643596
467,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000470,Colon,0,0.344301045
468,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000421,Colon,0,0.62903142
469,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000934,Breast,0,0.360223114
470,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000252,Colon,0,0.495469093
471,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000360,Colon,0,0.452031046
472,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000926,Colon,0,0.462488651
473,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000970,Colon,0,0.288968205
474,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000403,Colon,0,0.303490013
475,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000565,Colon,0,0.527140677
476,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000943,Colon,0,0.467616349
477,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000902,Breast,0,0.386630952
478,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000501,Colon,0,0.415193349
479,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000350,Colon,0,0.516847372
480,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000699,Breast,0,0.666709483
481,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000997,Colon,0,0.203888878
482,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000950,Colon,0,0.617104471
483,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000783,Breast,0,0.416406453
484,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000374,Breast,0,0.489114732
485,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000624,Breast,0,0.666068733
486,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000818,Breast,0,0.234911114
487,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000971,Colon,0,0.247611254
488,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000573,Breast,0,0.627465129
489,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000711,Breast,0,0.367880195
490,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000768,Breast,0,0.490446985
491,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000277,Breast,0,0.156086981
492,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000111,Breast,0,0.499915242
493,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000349,Breast,0,0.233821541
494,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000957,Colon,0,0.362114847
495,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000722,Colon,0,0.531298101
496,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000828,Breast,0,0.309001446
497,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000009,Colon,0,0.549109697
498,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-001819,Breast,0,0.442131191
499,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000755,Breast,0,0.424935222
500,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000288,Breast,0,0.285002202
501,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000989,Colon,0,0.237765819
502,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000985,Colon,0,0.320511401
503,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000236,Colon,0,0.380280733
504,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000552,Colon,0,0.410152823
505,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-001820,Breast,0,0.264958411
506,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000958,Colon,0,0.718595386
507,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000212,Breast,0,0.290523201
508,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000276,Breast,0,0.713448048
509,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000991,Colon,0,0.400838614
510,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000007,Colon,0,0.412950754
511,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000249,Colon,0,0.589940965
512,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000248,Breast,0,0.654908299
513,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000986,Colon,0,0.474846065
514,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000536,Breast,0,0.69985801
515,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000930,Breast,0,0.37923491
516,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000680,Colon,0,0.41483289
517,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-001345,Colon,0,0.284551859
518,5-Fluorouracil,Camptothecin,DB00544,DB04690,ACH-000330,Breast,0,0.342986226
519,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000491,Colon,0,0.188223422
520,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000196,Breast,0,0.439842194
521,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000857,Breast,0,0.576537848
522,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000998,Colon,0,0.454587758
523,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000258,Breast,0,0.521667123
524,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000019,Breast,0,0.280256361
525,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000352,Breast,0,0.315713108
526,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000927,Breast,0,0.186571166
527,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000148,Breast,0,0.267770916
528,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000643,Breast,0,0.57991755
529,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000935,Colon,0,0.492146879
530,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000859,Breast,0,0.445031732
531,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000117,Breast,0,0.345224231
532,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000876,Breast,0,0.208370417
533,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000963,Colon,0,0.467675209
534,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000381,Colon,0,0.615338862
535,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000856,Breast,0,0.22766459
536,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000147,Breast,0,0.355884492
537,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000223,Breast,0,0.394723028
538,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000955,Colon,0,0.452534676
539,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000554,Breast,0,0.33790344
540,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000651,Colon,0,0.283067018
541,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000849,Breast,0,0.215037286
542,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000969,Colon,0,0.215678543
543,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000621,Breast,0,0.687838554
544,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000910,Breast,0,0.55109024
545,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000999,Colon,0,0.13822253
546,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000400,Colon,0,0.475104213
547,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000668,Breast,0,0.350411415
548,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000470,Colon,0,0.25581035
549,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000421,Colon,0,0.605508089
550,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000934,Breast,0,0.325976998
551,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000252,Colon,0,0.53084451
552,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000360,Colon,0,0.442303598
553,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000926,Colon,0,0.456715554
554,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000970,Colon,0,0.174493447
555,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000403,Colon,0,0.189447194
556,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000565,Colon,0,0.541503787
557,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000943,Colon,0,0.520337164
558,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000902,Breast,0,0.282495826
559,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000501,Colon,0,0.360526562
560,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000350,Colon,0,0.453634232
561,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000699,Breast,0,0.626305282
562,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000997,Colon,0,0.168916464
563,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000950,Colon,0,0.639709294
564,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000783,Breast,0,0.373587102
565,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000374,Breast,0,0.348425865
566,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000624,Breast,0,0.603978336
567,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000818,Breast,0,0.199627504
568,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000971,Colon,0,0.184036791
569,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000573,Breast,0,0.641023874
570,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000711,Breast,0,0.30097568
571,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000768,Breast,0,0.397698373
572,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000277,Breast,0,0.140127197
573,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000111,Breast,0,0.351638764
574,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000349,Breast,0,0.259400487
575,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000957,Colon,0,0.362165838
576,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000722,Colon,0,0.569856644
577,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000828,Breast,0,0.256428987
578,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000009,Colon,0,0.602416337
579,Palbociclib,Camptothecin,DB09073,DB04690,ACH-001819,Breast,0,0.386023998
580,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000755,Breast,0,0.400559217
581,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000288,Breast,0,0.221339926
582,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000989,Colon,0,0.170297071
583,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000985,Colon,0,0.253572196
584,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000236,Colon,0,0.374098003
585,Palbociclib,Camptothecin,DB09073,DB04690,ACH-000552,Colon,0,0.31323421
586,Palbociclib,Camptothecin,DB09073,DB04690,ACH-001820,Breast,0,0.169151694
