,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
229,Sorafenib,ADM hydrochloride,DB00398,DB00445,ACH-000971,large_intestine,0.194892388437627,1.0,0.0093530220910906
230,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000971,large_intestine,-41.8606680479582,0.0,0.0023679547011852
231,122111-05-1,Erlotinib hydrochloride,DB00441,DB00530,ACH-000971,large_intestine,-41.7832497453116,0.0,0.0201968904584646
232,122111-05-1,Dasatinib,DB00441,DB01254,ACH-000971,large_intestine,-21.6589870393661,0.0,0.0089628249406814
233,dexamethasone,Bortezomib,DB00443,DB00188,ACH-000971,large_intestine,-46.0464078771645,0.0,0.0090150637552142
234,dexamethasone,Sorafenib,DB00443,DB00398,ACH-000971,large_intestine,-18.479055942879,0.0,0.0229758992791175
235,dexamethasone,Vorinostat,DB00443,DB02546,ACH-000971,large_intestine,-40.2261731738146,0.0,0.0159145966172218
236,dexamethasone,L-778123 free base,DB00443,DB07227,ACH-000971,large_intestine,-23.6695725661401,0.0,0.0382814966142177
237,dexamethasone,MK-1775,DB00443,DB11740,ACH-000971,large_intestine,-49.3077122938133,0.0,0.061558648943901
238,doxorubicin,Dasatinib,DB00445,DB01254,ACH-000971,large_intestine,-26.284563567699,0.0,0.2402313798666
239,Retinoic acid,ADM hydrochloride,DB00523,DB00445,ACH-000971,large_intestine,-31.3155405337917,0.0,0.1821387410163879
240,Erlotinib,topotecan,DB00530,DB01030,ACH-000971,large_intestine,6.1268963482045,1.0,0.1934398412704467
241,cyclophosphamide,Veliparib,DB00531,DB07232,ACH-000971,large_intestine,5.25782069856016,1.0,0.4918324649333954
242,cyclophosphamide,MK-1775,DB00531,DB11740,ACH-000971,large_intestine,-73.4125705019082,0.0,0.0287592839449644
243,5-Fluorouracil,Veliparib,DB00544,DB07232,ACH-000971,large_intestine,-23.3443500090734,0.0,0.0295877400785684
244,methotrexate,Bortezomib,DB00563,DB00188,ACH-000971,large_intestine,-8.65311139544655,0.0,0.0195402670651674
245,methotrexate,geldanamycin,DB00563,DB02424,ACH-000971,large_intestine,-13.687588536126,0.0,0.0295388530939817
246,methotrexate,Deforolimus,DB00563,DB06233,ACH-000971,large_intestine,-12.3535269572784,0.0,0.0065749855712056
247,methotrexate,MK-1775,DB00563,DB11740,ACH-000971,large_intestine,-11.0435654780254,0.0,0.0081544509157538
248,vinblastine,Deforolimus,DB00570,DB06233,ACH-000971,large_intestine,-12.7502581964473,0.0,0.3968887031078338
249,Imatinib,ADM hydrochloride,DB00619,DB00445,ACH-000971,large_intestine,-17.5248308254531,0.0,0.0200458392500877
250,letrozole,ADM hydrochloride,DB01006,DB00445,ACH-000971,large_intestine,-11.8850203415755,0.0,0.0450021810829639
251,paclitaxel,Niraparib,DB01229,DB11793,ACH-000971,large_intestine,-6.1457010236383,0.0,0.3581679165363312
252,Lapatinib,Dasatinib,DB01259,DB01254,ACH-000971,large_intestine,-20.6089036750037,0.0,0.0478116311132907
253,Sunitinib,Bortezomib,DB01268,DB00188,ACH-000971,large_intestine,-5.39612636764554,0.0,0.0231824349611997
254,Vorinostat,Dasatinib,DB02546,DB01254,ACH-000971,large_intestine,-18.8558544796531,0.0,0.0124181229621171
255,Vorinostat,Veliparib,DB02546,DB07232,ACH-000971,large_intestine,-37.4792025836876,0.0,0.0585654787719249
256,391210-10-9,Dasatinib,DB07101,DB01254,ACH-000971,large_intestine,-40.3502726981203,0.0,0.6751266717910767
257,391210-10-9,Veliparib,DB07101,DB07232,ACH-000971,large_intestine,-75.4301683788927,0.0,0.0678337588906288
258,L-778123 free base,gemcitabine,DB07227,DB00441,ACH-000971,large_intestine,-7.60335943543721,0.0,0.6341375708580017
259,L-778123 free base,topotecan,DB07227,DB01030,ACH-000971,large_intestine,9.6520107843062,1.0,0.2829920947551727
260,Veliparib,7-Ethyl-10-hydroxycamptothecin,DB07232,DB05482,ACH-000971,large_intestine,-78.712749692237,0.0,0.0126358550041913
261,122111-05-1,ADM hydrochloride,DB00441,DB00445,ACH-000997,large_intestine,-28.164019756986,0.0,0.0150666683912277
262,hydroxyurea,ADM hydrochloride,DB01005,DB00445,ACH-000997,large_intestine,-8.71602295099192,0.0,0.0067112492397427
263,Nilotinib,ADM hydrochloride,DB04868,DB00445,ACH-000997,large_intestine,-6.79974628836511,0.0,0.0669825673103332
264,Pralatrexate,ADM hydrochloride,DB06813,DB00445,ACH-000997,large_intestine,-1.31353792427536,0.0,0.2587054073810577
265,vinorelbine,Dasatinib,DB00361,DB01254,ACH-000322,skin,-43.4595190764846,0.0,0.3548908233642578
266,vinorelbine,MK-1775,DB00361,DB11740,ACH-000322,skin,-10.1374702254867,0.0,0.358076810836792
267,gemcitabine,Bortezomib,DB00441,DB00188,ACH-000322,skin,-5.76890466696674,0.0,0.27151620388031
268,gemcitabine,geldanamycin,DB00441,DB02424,ACH-000322,skin,7.46041492272532,1.0,0.6303022503852844
269,gemcitabine,Deforolimus,DB00441,DB06233,ACH-000322,skin,10.565185666944,1.0,0.92045921087265
270,dexamethasone,Lapatinib,DB00443,DB01259,ACH-000322,skin,-30.7584461484959,0.0,0.0813000127673149
271,dexamethasone,Niraparib,DB00443,DB11793,ACH-000322,skin,-6.56754238604943,0.0,0.0489411279559135
272,doxorubicin,Sorafenib,DB00445,DB00398,ACH-000322,skin,-2.32309214534219,0.0,0.0494576729834079
273,methotrexate,391210-10-9,DB00563,DB07101,ACH-000322,skin,-19.5340675853934,0.0,0.0252385586500167
274,vinblastine,Sorafenib,DB00570,DB00398,ACH-000322,skin,7.76399541348383,1.0,0.8491837382316589
275,etoposide,Erlotinib,DB00773,DB00530,ACH-000322,skin,7.41651984017033,1.0,0.92678701877594
276,etoposide,Sunitinib,DB00773,DB01268,ACH-000322,skin,2.31770497836404,1.0,0.8581761717796326
277,paclitaxel,Vorinostat,DB01229,DB02546,ACH-000322,skin,4.65200774738675,1.0,0.2525242865085602
278,paclitaxel,391210-10-9,DB01229,DB07101,ACH-000322,skin,10.367855612806,1.0,0.2471186369657516
279,paclitaxel,L-778123 free base,DB01229,DB07227,ACH-000322,skin,6.86637394377578,1.0,0.5062134265899658
280,Sunitinib,7-Ethyl-10-hydroxycamptothecin,DB01268,DB05482,ACH-000322,skin,3.28351166017529,1.0,0.5326895117759705
281,Sunitinib,MK-1775,DB01268,DB11740,ACH-000322,skin,10.2072337653563,1.0,0.5272058248519897
282,Vorinostat,gemcitabine,DB02546,DB00441,ACH-000322,skin,11.0368101475469,1.0,0.8103914260864258
283,Vorinostat,topotecan,DB02546,DB01030,ACH-000322,skin,0.544186120062125,1.0,0.7968650460243225
284,7-Ethyl-10-hydroxycamptothecin,Sorafenib,DB05482,DB00398,ACH-000322,skin,7.12203426944757,1.0,0.8755541443824768
285,Deforolimus,7-Ethyl-10-hydroxycamptothecin,DB06233,DB05482,ACH-000322,skin,6.56041917839468,1.0,0.9180800914764404
286,L-778123 free base,Bortezomib,DB07227,DB00188,ACH-000322,skin,-7.83143873890512,0.0,0.1024495959281921
287,L-778123 free base,vinorelbine,DB07227,DB00361,ACH-000322,skin,4.09090419186202,1.0,0.1091183349490165
288,L-778123 free base,7-Ethyl-10-hydroxycamptothecin,DB07227,DB05482,ACH-000322,skin,4.35858022076586,1.0,0.5514752268791199
289,Veliparib,topotecan,DB07232,DB01030,ACH-000322,skin,-50.0648650413554,0.0,0.1490378379821777
290,Veliparib,7-Ethyl-10-hydroxycamptothecin,DB07232,DB05482,ACH-000322,skin,-14.9847970250053,0.0,0.0434451736509799
291,Veliparib,Deforolimus,DB07232,DB06233,ACH-000322,skin,-8.28470208258997,0.0,0.345679759979248
292,MK-1775,Bortezomib,DB11740,DB00188,ACH-000322,skin,-5.22696438969937,0.0,0.1964945197105407
293,MK-1775,Erlotinib,DB11740,DB00530,ACH-000322,skin,2.57123238889183,1.0,0.8358974456787109
294,MK-1775,7-Ethyl-10-hydroxycamptothecin,DB11740,DB05482,ACH-000322,skin,4.80376893649382,1.0,0.6005763411521912
295,MK-1775,Veliparib,DB11740,DB07232,ACH-000322,skin,-1.21844562098261,0.0,0.0785719826817512
296,Niraparib,391210-10-9,DB11793,DB07101,ACH-000322,skin,-11.2004052603942,0.0,0.3807326555252075
297,Niraparib,Veliparib,DB11793,DB07232,ACH-000322,skin,-19.4374411390386,0.0,0.014848455786705
298,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000552,large_intestine,-22.8423053945215,0.0,0.0200465936213731
299,dexamethasone,Sorafenib,DB00443,DB00398,ACH-000552,large_intestine,-17.5180894282866,0.0,0.0188265405595302
300,dexamethasone,Erlotinib,DB00443,DB00530,ACH-000552,large_intestine,-21.5658176290659,0.0,0.0740876644849777
301,dexamethasone,Lapatinib,DB00443,DB01259,ACH-000552,large_intestine,-26.1342223906013,0.0,0.0349596701562404
302,dexamethasone,geldanamycin,DB00443,DB02424,ACH-000552,large_intestine,-21.1329200573002,0.0,0.0466873683035373
303,doxorubicin,geldanamycin,DB00445,DB02424,ACH-000552,large_intestine,-3.07267924846798,0.0,0.1420096606016159
304,celecoxib,ADM hydrochloride,DB00482,DB00445,ACH-000552,large_intestine,-3.40244241629368,0.0,0.0180964283645153
305,Erlotinib,geldanamycin,DB00530,DB02424,ACH-000552,large_intestine,0.904787912433349,1.0,0.3000525236129761
306,Erlotinib,Deforolimus,DB00530,DB06233,ACH-000552,large_intestine,14.3949362920719,1.0,0.9299523234367372
307,cyclophosphamide,Bortezomib,DB00531,DB00188,ACH-000552,large_intestine,-51.2676801132223,0.0,0.0025565335527062
308,cyclophosphamide,Dasatinib,DB00531,DB01254,ACH-000552,large_intestine,-12.7993597323842,0.0,0.0025200357194989
309,cyclophosphamide,Deforolimus,DB00531,DB06233,ACH-000552,large_intestine,-10.8673593239375,0.0,0.0032402172219008
310,5-Fluorouracil,geldanamycin,DB00544,DB02424,ACH-000552,large_intestine,-2.7496388436398,0.0,0.2531868517398834
311,5-Fluorouracil,Deforolimus,DB00544,DB06233,ACH-000552,large_intestine,4.97435730045648,1.0,0.9505658745765686
312,methotrexate,Sorafenib,DB00563,DB00398,ACH-000552,large_intestine,-5.48825085794039,0.0,0.0434919968247413
313,methotrexate,Erlotinib hydrochloride,DB00563,DB00530,ACH-000552,large_intestine,-38.3354373594364,0.0,0.0242347922176122
314,Vinblastine sulfate,Erlotinib hydrochloride,DB00570,DB00530,ACH-000552,large_intestine,2.38808926158242,1.0,0.2725237607955932
315,vinblastine,391210-10-9,DB00570,DB07101,ACH-000552,large_intestine,-8.83810845434399,0.0,0.3167527318000793
316,vinblastine,L-778123 free base,DB00570,DB07227,ACH-000552,large_intestine,0.868483979072684,1.0,0.7905663847923279
317,vinblastine,Niraparib,DB00570,DB11793,ACH-000552,large_intestine,-9.59048098705026,0.0,0.2622751295566559
318,Tamoxifen citrate,ADM hydrochloride,DB00675,DB00445,ACH-000552,large_intestine,-6.55603035840723,0.0,0.0258204005658626
319,"Azacytidine, 5-",ADM hydrochloride,DB00928,DB00445,ACH-000552,large_intestine,2.29315208724009,1.0,0.0634385645389556
320,paclitaxel,Sorafenib,DB01229,DB00398,ACH-000552,large_intestine,-2.03018039906709,0.0,0.7913031578063965
321,paclitaxel,geldanamycin,DB01229,DB02424,ACH-000552,large_intestine,-1.76618696464825,0.0,0.2488386929035186
322,paclitaxel,Veliparib,DB01229,DB07232,ACH-000552,large_intestine,-38.1068704855895,0.0,0.2328924685716629
323,Dasatinib,Veliparib,DB01254,DB07232,ACH-000552,large_intestine,-15.7412220568737,0.0,0.2881251573562622
324,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000552,large_intestine,-1.95417144448114,0.0,0.667300820350647
325,Sunitinib,391210-10-9,DB01268,DB07101,ACH-000552,large_intestine,7.57865279352206,1.0,0.991330862045288
326,geldanamycin,Sorafenib,DB02424,DB00398,ACH-000552,large_intestine,-1.98977991487567,0.0,0.3099382519721985
327,Vorinostat,Sorafenib,DB02546,DB00398,ACH-000552,large_intestine,-5.09174437327233,0.0,0.0476114004850387
328,Vorinostat,gemcitabine,DB02546,DB00441,ACH-000552,large_intestine,2.81475765789723,1.0,0.4351630806922912
329,7-Ethyl-10-hydroxycamptothecin,Sorafenib,DB05482,DB00398,ACH-000552,large_intestine,-6.59214500632011,0.0,0.3742932677268982
330,391210-10-9,Bortezomib,DB07101,DB00188,ACH-000552,large_intestine,-8.21843319495025,0.0,0.1750037223100662
331,L-778123 free base,Erlotinib,DB07227,DB00530,ACH-000552,large_intestine,14.698214452143,1.0,0.6574293375015259
332,L-778123 free base,geldanamycin,DB07227,DB02424,ACH-000552,large_intestine,3.79705558290521,1.0,0.5776628851890564
333,Veliparib,topotecan,DB07232,DB01030,ACH-000552,large_intestine,-39.8643960880065,0.0,0.0246523432433605
334,MK-1775,7-Ethyl-10-hydroxycamptothecin,DB11740,DB05482,ACH-000552,large_intestine,7.53122817522571,1.0,0.8187816739082336
335,Niraparib,Bortezomib,DB11793,DB00188,ACH-000552,large_intestine,-11.5118348605604,0.0,0.5523689389228821
336,5-Fluoro-2'-deoxyuridine,ADM hydrochloride,DB00322,DB00445,ACH-000148,breast,1.59490102548345,1.0,0.2224573642015457
337,122111-05-1,ADM hydrochloride,DB00441,DB00445,ACH-000148,breast,-11.3068620750239,0.0,0.004198751412332
338,raloxifene,Vemurafenib,DB00481,DB08881,ACH-000148,breast,-4.57072538259178,0.0,0.0261956620961427
339,"Azacytidine, 5-",ADM hydrochloride,DB00928,DB00445,ACH-000148,breast,-9.43057641864986,0.0,0.0676099807024002
340,CYTARABINE HYDROCHLORIDE,ADM hydrochloride,DB00987,DB00445,ACH-000148,breast,-4.35025081598335,0.0,0.0240406673401594
341,158798-73-3,ADM hydrochloride,DB01101,DB00445,ACH-000148,breast,-22.1877377989565,0.0,0.0246606692671775
342,paclitaxel,ADM hydrochloride,DB01229,DB00445,ACH-000148,breast,-7.64619913809093,0.0,0.035991683602333
343,Nilotinib,ADM hydrochloride,DB04868,DB00445,ACH-000148,breast,-13.8064835536332,0.0,0.0065201916731894
344,gemcitabine,Veliparib,DB00441,DB07232,ACH-000950,large_intestine,-12.5346690026866,0.0,0.0037659895606338
345,dexamethasone,Bortezomib,DB00443,DB00188,ACH-000950,large_intestine,-3.66533274894053,0.0,0.0032792387064546
346,dexamethasone,Dasatinib,DB00443,DB01254,ACH-000950,large_intestine,4.46268981356461,1.0,0.1714966744184494
347,dexamethasone,Sunitinib,DB00443,DB01268,ACH-000950,large_intestine,-11.4200093679349,0.0,0.3426546156406402
348,dexamethasone,geldanamycin,DB00443,DB02424,ACH-000950,large_intestine,-5.40728876407949,0.0,0.0266526602208614
349,doxorubicin,Sorafenib,DB00445,DB00398,ACH-000950,large_intestine,-9.5358093714815,0.0,0.0048554884269833
350,doxorubicin,Erlotinib,DB00445,DB00530,ACH-000950,large_intestine,5.84140813684454,1.0,0.9920418858528136
351,doxorubicin,Niraparib,DB00445,DB11793,ACH-000950,large_intestine,-4.97852838489133,0.0,0.0253497473895549
352,Erlotinib,Bortezomib,DB00530,DB00188,ACH-000950,large_intestine,-1.35788896312997,0.0,0.0976443961262703
353,Erlotinib,topotecan,DB00530,DB01030,ACH-000950,large_intestine,6.7953512596052,1.0,0.9525389671325684
354,cyclophosphamide,Bortezomib,DB00531,DB00188,ACH-000950,large_intestine,-55.1788540107328,0.0,7.854784780647606e-05
355,cyclophosphamide,Dasatinib,DB00531,DB01254,ACH-000950,large_intestine,-6.5131226864354,0.0,0.0008579771383665
356,methotrexate,Deforolimus,DB00563,DB06233,ACH-000950,large_intestine,-23.512097373832,0.0,0.0202480070292949
357,methotrexate,391210-10-9,DB00563,DB07101,ACH-000950,large_intestine,-21.2819328127363,0.0,0.0077655860222876
358,vinblastine,Lapatinib,DB00570,DB01259,ACH-000950,large_intestine,-3.56729291654367,0.0,0.984717071056366
359,etoposide,Sorafenib,DB00773,DB00398,ACH-000950,large_intestine,-7.55515193555127,0.0,0.3087081015110016
360,etoposide,Dasatinib,DB00773,DB01254,ACH-000950,large_intestine,9.44539704199553,1.0,0.9995390176773072
361,etoposide,391210-10-9,DB00773,DB07101,ACH-000950,large_intestine,4.18351365530621,1.0,0.964895248413086
362,etoposide,Veliparib,DB00773,DB07232,ACH-000950,large_intestine,-30.3815325460497,0.0,0.0039316033944487
363,etoposide,MK-1775,DB00773,DB11740,ACH-000950,large_intestine,2.50144982484452,1.0,0.991227686405182
364,topotecan,Sorafenib,DB01030,DB00398,ACH-000950,large_intestine,-3.87422568572489,0.0,0.2027915716171264
365,paclitaxel,Bortezomib,DB01229,DB00188,ACH-000950,large_intestine,-1.66526593069666,0.0,0.0334611982107162
366,paclitaxel,Dasatinib,DB01229,DB01254,ACH-000950,large_intestine,6.76248678670175,1.0,0.9321401715278624
367,paclitaxel,Deforolimus,DB01229,DB06233,ACH-000950,large_intestine,1.56832700410863,1.0,0.987849771976471
368,Dasatinib,topotecan,DB01254,DB01030,ACH-000950,large_intestine,3.96638986497245,1.0,0.9356889724731444
369,Dasatinib,Deforolimus,DB01254,DB06233,ACH-000950,large_intestine,5.45149426827945,1.0,0.9999797344207764
370,Sunitinib,Erlotinib,DB01268,DB00530,ACH-000950,large_intestine,9.77236144423959,1.0,0.9935200810432434
371,Sunitinib,Lapatinib,DB01268,DB01259,ACH-000950,large_intestine,7.86115221712517,1.0,0.950413942337036
372,geldanamycin,Sorafenib,DB02424,DB00398,ACH-000950,large_intestine,-14.9996672606882,0.0,0.2626753151416778
373,geldanamycin,topotecan,DB02424,DB01030,ACH-000950,large_intestine,-3.19476404836755,0.0,0.9558497071266174
374,geldanamycin,7-Ethyl-10-hydroxycamptothecin,DB02424,DB05482,ACH-000950,large_intestine,-4.49835973138789,0.0,0.9016258716583252
375,Vorinostat,Sorafenib,DB02546,DB00398,ACH-000950,large_intestine,-9.72551518357853,0.0,0.2608566582202911
376,Vorinostat,Erlotinib,DB02546,DB00530,ACH-000950,large_intestine,4.57936325741969,1.0,0.9995819926261902
377,Vorinostat,Niraparib,DB02546,DB11793,ACH-000950,large_intestine,-3.4925392331208,0.0,0.0898002386093139
378,7-Ethyl-10-hydroxycamptothecin,Sorafenib,DB05482,DB00398,ACH-000950,large_intestine,-9.31629565341955,0.0,0.2070139199495315
379,391210-10-9,Dasatinib,DB07101,DB01254,ACH-000950,large_intestine,9.25352912299478,1.0,0.9171948432922364
380,L-778123 free base,Lapatinib,DB07227,DB01259,ACH-000950,large_intestine,8.44378895088942,1.0,0.9995369911193848
381,MK-1775,Bortezomib,DB11740,DB00188,ACH-000950,large_intestine,-3.33713174402391,0.0,0.0302545577287673
382,MK-1775,Deforolimus,DB11740,DB06233,ACH-000950,large_intestine,7.14575233696583,1.0,0.9999027252197266
383,MK-1775,391210-10-9,DB11740,DB07101,ACH-000950,large_intestine,1.75451845784754,1.0,0.9791334271430968
384,Niraparib,topotecan,DB11793,DB01030,ACH-000950,large_intestine,2.25109409453549,1.0,0.7625366449356079
385,Niraparib,Dasatinib,DB11793,DB01254,ACH-000950,large_intestine,5.55830012395772,1.0,0.6998093128204346
386,Niraparib,Veliparib,DB11793,DB07232,ACH-000950,large_intestine,-14.8668266238699,0.0,0.012825065292418
387,ADM hydrochloride,NSC256439,DB00445,DB01177,ACH-000849,breast,3.3759336032436,1.0,0.2318516224622726
388,Retinoic acid,ADM hydrochloride,DB00523,DB00445,ACH-000849,breast,-1.11348262539296,0.0,0.0872517377138137
389,Antibiotic AY 22989,ADM hydrochloride,DB00877,DB00445,ACH-000849,breast,0.939551997522337,1.0,0.7582780718803406
390,hydroxyurea,ADM hydrochloride,DB01005,DB00445,ACH-000849,breast,-20.9676065636548,0.0,0.0199288167059421
391,paclitaxel,ADM hydrochloride,DB01229,DB00445,ACH-000849,breast,-15.4857397271549,0.0,0.0969914570450782
392,7803-88-5,ADM hydrochloride,DB01280,DB00445,ACH-000849,breast,-4.94125920615252,0.0,0.0935106500983238
393,5Z-7-Oxozeaenol,Ruxolitinib,DB07788,DB08877,ACH-000849,breast,-8.10546064970792,0.0,0.1024795547127723
394,Bortezomib,Dasatinib,DB00188,DB01254,ACH-000463,lung,-8.60590542956073,0.0,0.1210914328694343
395,Bortezomib,Deforolimus,DB00188,DB06233,ACH-000463,lung,0.204996844654719,1.0,0.8997132778167725
396,Bortezomib,Veliparib,DB00188,DB07232,ACH-000463,lung,-69.4986871922369,0.0,0.004085389431566
397,Sorafenib,ADM hydrochloride,DB00398,DB00445,ACH-000463,lung,-29.6952484412881,0.0,0.0523204281926155
398,122111-05-1,Bortezomib,DB00441,DB00188,ACH-000463,lung,-1.14187242605422,0.0,0.0219922605901956
399,Erlotinib,geldanamycin,DB00530,DB02424,ACH-000463,lung,3.80865754319923,1.0,0.7687685489654541
400,Erlotinib,7-Ethyl-10-hydroxycamptothecin,DB00530,DB05482,ACH-000463,lung,20.1261513777564,1.0,0.904478132724762
401,cyclophosphamide,geldanamycin,DB00531,DB02424,ACH-000463,lung,-40.4537163953002,0.0,0.003101296024397
402,cyclophosphamide,391210-10-9,DB00531,DB07101,ACH-000463,lung,-10.2462678595229,0.0,0.0034295828081667
403,cyclophosphamide,Veliparib,DB00531,DB07232,ACH-000463,lung,4.13571614695031,1.0,0.8099063038825989
404,cyclophosphamide,MK-1775,DB00531,DB11740,ACH-000463,lung,-69.0590545858727,0.0,0.0516116581857204
405,5-Fluorouracil,Veliparib,DB00544,DB07232,ACH-000463,lung,-23.9537877373971,0.0,0.0154456458985805
406,5-Fluorouracil,Niraparib,DB00544,DB11793,ACH-000463,lung,-7.69139578219167,0.0,0.0391303859651088
407,methotrexate,Sunitinib,DB00563,DB01268,ACH-000463,lung,-7.40438795992392,0.0,0.0317074283957481
408,methotrexate,L-778123 free base,DB00563,DB07227,ACH-000463,lung,-7.95409462918262,0.0,0.1316945850849151
409,vinblastine,Sorafenib,DB00570,DB00398,ACH-000463,lung,1.9913042250736,1.0,0.6978729963302612
410,vinblastine,MK-1775,DB00570,DB11740,ACH-000463,lung,-0.588397256082412,0.0,0.4529215097427368
411,Imatinib,ADM hydrochloride,DB00619,DB00445,ACH-000463,lung,-23.2449280184062,0.0,0.0056931255385279
412,Vepesid J,Lapatinib,DB00773,DB01259,ACH-000463,lung,-9.95133792678454,0.0,0.0147196277976036
413,etoposide,391210-10-9,DB00773,DB07101,ACH-000463,lung,8.98669790346006,1.0,0.9033851027488708
414,etoposide,MK-1775,DB00773,DB11740,ACH-000463,lung,-3.40994807297951,0.0,0.53285813331604
415,topotecan,Sorafenib,DB01030,DB00398,ACH-000463,lung,6.07991067016527,1.0,0.3635193705558777
416,Lapatinib,geldanamycin,DB01259,DB02424,ACH-000463,lung,7.7188710837552,1.0,0.2572928369045257
417,Sunitinib,Dasatinib,DB01268,DB01254,ACH-000463,lung,22.7185194506105,1.0,0.5108019709587097
418,Sunitinib,7-Ethyl-10-hydroxycamptothecin,DB01268,DB05482,ACH-000463,lung,20.3737789816987,1.0,0.275339812040329
