,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
229,Sorafenib,ADM hydrochloride,DB00398,DB00445,ACH-000971,large_intestine,0.194892388437627,1.0,0.2524655163288116
230,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000971,large_intestine,-41.8606680479582,0.0,0.1883796751499176
231,122111-05-1,Erlotinib hydrochloride,DB00441,DB00530,ACH-000971,large_intestine,-41.7832497453116,0.0,0.2412342429161071
232,122111-05-1,Dasatinib,DB00441,DB01254,ACH-000971,large_intestine,-21.6589870393661,0.0,0.244291603565216
233,dexamethasone,Bortezomib,DB00443,DB00188,ACH-000971,large_intestine,-46.0464078771645,0.0,0.213471919298172
234,dexamethasone,Sorafenib,DB00443,DB00398,ACH-000971,large_intestine,-18.479055942879,0.0,0.2529359757900238
235,dexamethasone,Vorinostat,DB00443,DB02546,ACH-000971,large_intestine,-40.2261731738146,0.0,0.2666547894477844
236,dexamethasone,L-778123 free base,DB00443,DB07227,ACH-000971,large_intestine,-23.6695725661401,0.0,0.3048126995563507
237,dexamethasone,MK-1775,DB00443,DB11740,ACH-000971,large_intestine,-49.3077122938133,0.0,0.3347896337509155
238,doxorubicin,Dasatinib,DB00445,DB01254,ACH-000971,large_intestine,-26.284563567699,0.0,0.3365746140480041
239,Retinoic acid,ADM hydrochloride,DB00523,DB00445,ACH-000971,large_intestine,-31.3155405337917,0.0,0.2678423821926117
240,Erlotinib,topotecan,DB00530,DB01030,ACH-000971,large_intestine,6.1268963482045,1.0,0.2435849010944366
241,cyclophosphamide,Veliparib,DB00531,DB07232,ACH-000971,large_intestine,5.25782069856016,1.0,0.1710507720708847
242,cyclophosphamide,MK-1775,DB00531,DB11740,ACH-000971,large_intestine,-73.4125705019082,0.0,0.2202251851558685
243,5-Fluorouracil,Veliparib,DB00544,DB07232,ACH-000971,large_intestine,-23.3443500090734,0.0,0.2764061391353607
244,methotrexate,Bortezomib,DB00563,DB00188,ACH-000971,large_intestine,-8.65311139544655,0.0,0.1145092397928237
245,methotrexate,geldanamycin,DB00563,DB02424,ACH-000971,large_intestine,-13.687588536126,0.0,0.1561325639486313
246,methotrexate,Deforolimus,DB00563,DB06233,ACH-000971,large_intestine,-12.3535269572784,0.0,0.1888120174407959
247,methotrexate,MK-1775,DB00563,DB11740,ACH-000971,large_intestine,-11.0435654780254,0.0,0.1850549429655075
248,vinblastine,Deforolimus,DB00570,DB06233,ACH-000971,large_intestine,-12.7502581964473,0.0,0.3592526316642761
249,Imatinib,ADM hydrochloride,DB00619,DB00445,ACH-000971,large_intestine,-17.5248308254531,0.0,0.2273063957691192
250,letrozole,ADM hydrochloride,DB01006,DB00445,ACH-000971,large_intestine,-11.8850203415755,0.0,0.2568535208702087
251,paclitaxel,Niraparib,DB01229,DB11793,ACH-000971,large_intestine,-6.1457010236383,0.0,0.2439859211444854
252,Lapatinib,Dasatinib,DB01259,DB01254,ACH-000971,large_intestine,-20.6089036750037,0.0,0.3807943165302276
253,Sunitinib,Bortezomib,DB01268,DB00188,ACH-000971,large_intestine,-5.39612636764554,0.0,0.1990907937288284
254,Vorinostat,Dasatinib,DB02546,DB01254,ACH-000971,large_intestine,-18.8558544796531,0.0,0.3306385576725006
255,Vorinostat,Veliparib,DB02546,DB07232,ACH-000971,large_intestine,-37.4792025836876,0.0,0.2577944099903106
256,391210-10-9,Dasatinib,DB07101,DB01254,ACH-000971,large_intestine,-40.3502726981203,0.0,0.4345166981220245
257,391210-10-9,Veliparib,DB07101,DB07232,ACH-000971,large_intestine,-75.4301683788927,0.0,0.3099061548709869
258,L-778123 free base,gemcitabine,DB07227,DB00441,ACH-000971,large_intestine,-7.60335943543721,0.0,0.2403396964073181
259,L-778123 free base,topotecan,DB07227,DB01030,ACH-000971,large_intestine,9.6520107843062,1.0,0.2335659563541412
260,Veliparib,7-Ethyl-10-hydroxycamptothecin,DB07232,DB05482,ACH-000971,large_intestine,-78.712749692237,0.0,0.1989386975765228
261,122111-05-1,ADM hydrochloride,DB00441,DB00445,ACH-000997,large_intestine,-28.164019756986,0.0,0.2222133874893188
262,hydroxyurea,ADM hydrochloride,DB01005,DB00445,ACH-000997,large_intestine,-8.71602295099192,0.0,0.2644743323326111
263,Nilotinib,ADM hydrochloride,DB04868,DB00445,ACH-000997,large_intestine,-6.79974628836511,0.0,0.2646287977695465
264,Pralatrexate,ADM hydrochloride,DB06813,DB00445,ACH-000997,large_intestine,-1.31353792427536,0.0,0.2844456434249878
265,vinorelbine,Dasatinib,DB00361,DB01254,ACH-000322,skin,-43.4595190764846,0.0,0.4222982227802276
266,vinorelbine,MK-1775,DB00361,DB11740,ACH-000322,skin,-10.1374702254867,0.0,0.4222982227802276
267,gemcitabine,Bortezomib,DB00441,DB00188,ACH-000322,skin,-5.76890466696674,0.0,0.2861545383930206
268,gemcitabine,geldanamycin,DB00441,DB02424,ACH-000322,skin,7.46041492272532,1.0,0.3677301108837127
269,gemcitabine,Deforolimus,DB00441,DB06233,ACH-000322,skin,10.565185666944,1.0,0.377127856016159
270,dexamethasone,Lapatinib,DB00443,DB01259,ACH-000322,skin,-30.7584461484959,0.0,0.4305210411548614
271,dexamethasone,Niraparib,DB00443,DB11793,ACH-000322,skin,-6.56754238604943,0.0,0.424655020236969
272,doxorubicin,Sorafenib,DB00445,DB00398,ACH-000322,skin,-2.32309214534219,0.0,0.429303914308548
273,methotrexate,391210-10-9,DB00563,DB07101,ACH-000322,skin,-19.5340675853934,0.0,0.2902500629425049
274,vinblastine,Sorafenib,DB00570,DB00398,ACH-000322,skin,7.76399541348383,1.0,0.4532674849033355
275,etoposide,Erlotinib,DB00773,DB00530,ACH-000322,skin,7.41651984017033,1.0,0.4672540426254272
276,etoposide,Sunitinib,DB00773,DB01268,ACH-000322,skin,2.31770497836404,1.0,0.4522139132022857
277,paclitaxel,Vorinostat,DB01229,DB02546,ACH-000322,skin,4.65200774738675,1.0,0.387675940990448
278,paclitaxel,391210-10-9,DB01229,DB07101,ACH-000322,skin,10.367855612806,1.0,0.3986098170280456
279,paclitaxel,L-778123 free base,DB01229,DB07227,ACH-000322,skin,6.86637394377578,1.0,0.3986098170280456
280,Sunitinib,7-Ethyl-10-hydroxycamptothecin,DB01268,DB05482,ACH-000322,skin,3.28351166017529,1.0,0.3381431996822357
281,Sunitinib,MK-1775,DB01268,DB11740,ACH-000322,skin,10.2072337653563,1.0,0.4554599821567535
282,Vorinostat,gemcitabine,DB02546,DB00441,ACH-000322,skin,11.0368101475469,1.0,0.3515689074993133
283,Vorinostat,topotecan,DB02546,DB01030,ACH-000322,skin,0.544186120062125,1.0,0.3365083634853363
284,7-Ethyl-10-hydroxycamptothecin,Sorafenib,DB05482,DB00398,ACH-000322,skin,7.12203426944757,1.0,0.3539339601993561
285,Deforolimus,7-Ethyl-10-hydroxycamptothecin,DB06233,DB05482,ACH-000322,skin,6.56041917839468,1.0,0.3515552580356598
286,L-778123 free base,Bortezomib,DB07227,DB00188,ACH-000322,skin,-7.83143873890512,0.0,0.3489498496055603
287,L-778123 free base,vinorelbine,DB07227,DB00361,ACH-000322,skin,4.09090419186202,1.0,0.4114544093608856
288,L-778123 free base,7-Ethyl-10-hydroxycamptothecin,DB07227,DB05482,ACH-000322,skin,4.35858022076586,1.0,0.3515552580356598
289,Veliparib,topotecan,DB07232,DB01030,ACH-000322,skin,-50.0648650413554,0.0,0.3231090009212494
290,Veliparib,7-Ethyl-10-hydroxycamptothecin,DB07232,DB05482,ACH-000322,skin,-14.9847970250053,0.0,0.3296436071395874
291,Veliparib,Deforolimus,DB07232,DB06233,ACH-000322,skin,-8.28470208258997,0.0,0.4468542039394378
292,MK-1775,Bortezomib,DB11740,DB00188,ACH-000322,skin,-5.22696438969937,0.0,0.3489498496055603
293,MK-1775,Erlotinib,DB11740,DB00530,ACH-000322,skin,2.57123238889183,1.0,0.4672540426254272
294,MK-1775,7-Ethyl-10-hydroxycamptothecin,DB11740,DB05482,ACH-000322,skin,4.80376893649382,1.0,0.3515552580356598
295,MK-1775,Veliparib,DB11740,DB07232,ACH-000322,skin,-1.21844562098261,0.0,0.4418225884437561
296,Niraparib,391210-10-9,DB11793,DB07101,ACH-000322,skin,-11.2004052603942,0.0,0.4640553593635559
297,Niraparib,Veliparib,DB11793,DB07232,ACH-000322,skin,-19.4374411390386,0.0,0.4370728433132171
298,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000552,large_intestine,-22.8423053945215,0.0,0.2114003151655197
299,dexamethasone,Sorafenib,DB00443,DB00398,ACH-000552,large_intestine,-17.5180894282866,0.0,0.2662539184093475
300,dexamethasone,Erlotinib,DB00443,DB00530,ACH-000552,large_intestine,-21.5658176290659,0.0,0.3498240113258362
301,dexamethasone,Lapatinib,DB00443,DB01259,ACH-000552,large_intestine,-26.1342223906013,0.0,0.3005557656288147
302,dexamethasone,geldanamycin,DB00443,DB02424,ACH-000552,large_intestine,-21.1329200573002,0.0,0.2840991616249084
303,doxorubicin,geldanamycin,DB00445,DB02424,ACH-000552,large_intestine,-3.07267924846798,0.0,0.2873193025588989
304,celecoxib,ADM hydrochloride,DB00482,DB00445,ACH-000552,large_intestine,-3.40244241629368,0.0,0.2530343234539032
305,Erlotinib,geldanamycin,DB00530,DB02424,ACH-000552,large_intestine,0.904787912433349,1.0,0.3704046308994293
306,Erlotinib,Deforolimus,DB00530,DB06233,ACH-000552,large_intestine,14.3949362920719,1.0,0.4653289020061493
307,cyclophosphamide,Bortezomib,DB00531,DB00188,ACH-000552,large_intestine,-51.2676801132223,0.0,0.1540029346942901
308,cyclophosphamide,Dasatinib,DB00531,DB01254,ACH-000552,large_intestine,-12.7993597323842,0.0,0.2396610677242279
309,cyclophosphamide,Deforolimus,DB00531,DB06233,ACH-000552,large_intestine,-10.8673593239375,0.0,0.2396610677242279
310,5-Fluorouracil,geldanamycin,DB00544,DB02424,ACH-000552,large_intestine,-2.7496388436398,0.0,0.3118652403354645
311,5-Fluorouracil,Deforolimus,DB00544,DB06233,ACH-000552,large_intestine,4.97435730045648,1.0,0.404155969619751
312,methotrexate,Sorafenib,DB00563,DB00398,ACH-000552,large_intestine,-5.48825085794039,0.0,0.1591367423534393
313,methotrexate,Erlotinib hydrochloride,DB00563,DB00530,ACH-000552,large_intestine,-38.3354373594364,0.0,0.2043815404176712
314,Vinblastine sulfate,Erlotinib hydrochloride,DB00570,DB00530,ACH-000552,large_intestine,2.38808926158242,1.0,0.3672592937946319
315,vinblastine,391210-10-9,DB00570,DB07101,ACH-000552,large_intestine,-8.83810845434399,0.0,0.3706890344619751
316,vinblastine,L-778123 free base,DB00570,DB07227,ACH-000552,large_intestine,0.868483979072684,1.0,0.329567939043045
317,vinblastine,Niraparib,DB00570,DB11793,ACH-000552,large_intestine,-9.59048098705026,0.0,0.2828723192214966
318,Tamoxifen citrate,ADM hydrochloride,DB00675,DB00445,ACH-000552,large_intestine,-6.55603035840723,0.0,0.2932933866977691
319,"Azacytidine, 5-",ADM hydrochloride,DB00928,DB00445,ACH-000552,large_intestine,2.29315208724009,1.0,0.2680770754814148
320,paclitaxel,Sorafenib,DB01229,DB00398,ACH-000552,large_intestine,-2.03018039906709,0.0,0.2515628933906555
321,paclitaxel,geldanamycin,DB01229,DB02424,ACH-000552,large_intestine,-1.76618696464825,0.0,0.2687841653823852
322,paclitaxel,Veliparib,DB01229,DB07232,ACH-000552,large_intestine,-38.1068704855895,0.0,0.2519755661487579
323,Dasatinib,Veliparib,DB01254,DB07232,ACH-000552,large_intestine,-15.7412220568737,0.0,0.3306015431880951
324,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000552,large_intestine,-1.95417144448114,0.0,0.2984798550605774
325,Sunitinib,391210-10-9,DB01268,DB07101,ACH-000552,large_intestine,7.57865279352206,1.0,0.340190440416336
326,geldanamycin,Sorafenib,DB02424,DB00398,ACH-000552,large_intestine,-1.98977991487567,0.0,0.2824750244617462
327,Vorinostat,Sorafenib,DB02546,DB00398,ACH-000552,large_intestine,-5.09174437327233,0.0,0.2714516520500183
328,Vorinostat,gemcitabine,DB02546,DB00441,ACH-000552,large_intestine,2.81475765789723,1.0,0.2242096364498138
329,7-Ethyl-10-hydroxycamptothecin,Sorafenib,DB05482,DB00398,ACH-000552,large_intestine,-6.59214500632011,0.0,0.2117182612419128
330,391210-10-9,Bortezomib,DB07101,DB00188,ACH-000552,large_intestine,-8.21843319495025,0.0,0.278556227684021
331,L-778123 free base,Erlotinib,DB07227,DB00530,ACH-000552,large_intestine,14.698214452143,1.0,0.4308112263679504
332,L-778123 free base,geldanamycin,DB07227,DB02424,ACH-000552,large_intestine,3.79705558290521,1.0,0.3391583263874054
333,Veliparib,topotecan,DB07232,DB01030,ACH-000552,large_intestine,-39.8643960880065,0.0,0.2110335230827331
334,MK-1775,7-Ethyl-10-hydroxycamptothecin,DB11740,DB05482,ACH-000552,large_intestine,7.53122817522571,1.0,0.2730250358581543
335,Niraparib,Bortezomib,DB11793,DB00188,ACH-000552,large_intestine,-11.5118348605604,0.0,0.2284430563449859
336,5-Fluoro-2'-deoxyuridine,ADM hydrochloride,DB00322,DB00445,ACH-000148,breast,1.59490102548345,1.0,0.2711938917636871
337,122111-05-1,ADM hydrochloride,DB00441,DB00445,ACH-000148,breast,-11.3068620750239,0.0,0.247687816619873
338,raloxifene,Vemurafenib,DB00481,DB08881,ACH-000148,breast,-4.57072538259178,0.0,0.3298042118549347
339,"Azacytidine, 5-",ADM hydrochloride,DB00928,DB00445,ACH-000148,breast,-9.43057641864986,0.0,0.2816624939441681
340,CYTARABINE HYDROCHLORIDE,ADM hydrochloride,DB00987,DB00445,ACH-000148,breast,-4.35025081598335,0.0,0.2474527359008789
341,158798-73-3,ADM hydrochloride,DB01101,DB00445,ACH-000148,breast,-22.1877377989565,0.0,0.2405927330255508
342,paclitaxel,ADM hydrochloride,DB01229,DB00445,ACH-000148,breast,-7.64619913809093,0.0,0.2782474458217621
343,Nilotinib,ADM hydrochloride,DB04868,DB00445,ACH-000148,breast,-13.8064835536332,0.0,0.2806516289710998
344,gemcitabine,Veliparib,DB00441,DB07232,ACH-000950,large_intestine,-12.5346690026866,0.0,0.2866937518119812
345,dexamethasone,Bortezomib,DB00443,DB00188,ACH-000950,large_intestine,-3.66533274894053,0.0,0.3113620281219482
346,dexamethasone,Dasatinib,DB00443,DB01254,ACH-000950,large_intestine,4.46268981356461,1.0,0.4360324740409851
347,dexamethasone,Sunitinib,DB00443,DB01268,ACH-000950,large_intestine,-11.4200093679349,0.0,0.4240807294845581
348,dexamethasone,geldanamycin,DB00443,DB02424,ACH-000950,large_intestine,-5.40728876407949,0.0,0.4360324740409851
349,doxorubicin,Sorafenib,DB00445,DB00398,ACH-000950,large_intestine,-9.5358093714815,0.0,0.3594980835914612
350,doxorubicin,Erlotinib,DB00445,DB00530,ACH-000950,large_intestine,5.84140813684454,1.0,0.4351439774036407
351,doxorubicin,Niraparib,DB00445,DB11793,ACH-000950,large_intestine,-4.97852838489133,0.0,0.3999916017055511
352,Erlotinib,Bortezomib,DB00530,DB00188,ACH-000950,large_intestine,-1.35788896312997,0.0,0.3394946455955505
353,Erlotinib,topotecan,DB00530,DB01030,ACH-000950,large_intestine,6.7953512596052,1.0,0.3217354714870453
354,cyclophosphamide,Bortezomib,DB00531,DB00188,ACH-000950,large_intestine,-55.1788540107328,0.0,0.2416277825832367
355,cyclophosphamide,Dasatinib,DB00531,DB01254,ACH-000950,large_intestine,-6.5131226864354,0.0,0.2991287410259247
356,methotrexate,Deforolimus,DB00563,DB06233,ACH-000950,large_intestine,-23.512097373832,0.0,0.2599283158779144
357,methotrexate,391210-10-9,DB00563,DB07101,ACH-000950,large_intestine,-21.2819328127363,0.0,0.2599283158779144
358,vinblastine,Lapatinib,DB00570,DB01259,ACH-000950,large_intestine,-3.56729291654367,0.0,0.4409449994564056
359,etoposide,Sorafenib,DB00773,DB00398,ACH-000950,large_intestine,-7.55515193555127,0.0,0.3820087015628814
360,etoposide,Dasatinib,DB00773,DB01254,ACH-000950,large_intestine,9.44539704199553,1.0,0.4576989412307739
361,etoposide,391210-10-9,DB00773,DB07101,ACH-000950,large_intestine,4.18351365530621,1.0,0.4576989412307739
362,etoposide,Veliparib,DB00773,DB07232,ACH-000950,large_intestine,-30.3815325460497,0.0,0.3780507147312164
363,etoposide,MK-1775,DB00773,DB11740,ACH-000950,large_intestine,2.50144982484452,1.0,0.4576989412307739
364,topotecan,Sorafenib,DB01030,DB00398,ACH-000950,large_intestine,-3.87422568572489,0.0,0.2817173600196838
365,paclitaxel,Bortezomib,DB01229,DB00188,ACH-000950,large_intestine,-1.66526593069666,0.0,0.2918148934841156
366,paclitaxel,Dasatinib,DB01229,DB01254,ACH-000950,large_intestine,6.76248678670175,1.0,0.3999944925308227
367,paclitaxel,Deforolimus,DB01229,DB06233,ACH-000950,large_intestine,1.56832700410863,1.0,0.3999944925308227
368,Dasatinib,topotecan,DB01254,DB01030,ACH-000950,large_intestine,3.96638986497245,1.0,0.3217354714870453
369,Dasatinib,Deforolimus,DB01254,DB06233,ACH-000950,large_intestine,5.45149426827945,1.0,0.4672540426254272
370,Sunitinib,Erlotinib,DB01268,DB00530,ACH-000950,large_intestine,9.77236144423959,1.0,0.459267795085907
371,Sunitinib,Lapatinib,DB01268,DB01259,ACH-000950,large_intestine,7.86115221712517,1.0,0.4555465877056122
372,geldanamycin,Sorafenib,DB02424,DB00398,ACH-000950,large_intestine,-14.9996672606882,0.0,0.3937138617038727
373,geldanamycin,topotecan,DB02424,DB01030,ACH-000950,large_intestine,-3.19476404836755,0.0,0.3217354714870453
374,geldanamycin,7-Ethyl-10-hydroxycamptothecin,DB02424,DB05482,ACH-000950,large_intestine,-4.49835973138789,0.0,0.3307749330997467
375,Vorinostat,Sorafenib,DB02546,DB00398,ACH-000950,large_intestine,-9.72551518357853,0.0,0.3616918921470642
376,Vorinostat,Erlotinib,DB02546,DB00530,ACH-000950,large_intestine,4.57936325741969,1.0,0.4374841451644897
377,Vorinostat,Niraparib,DB02546,DB11793,ACH-000950,large_intestine,-3.4925392331208,0.0,0.4022773206233978
378,7-Ethyl-10-hydroxycamptothecin,Sorafenib,DB05482,DB00398,ACH-000950,large_intestine,-9.31629565341955,0.0,0.2899636030197143
379,391210-10-9,Dasatinib,DB07101,DB01254,ACH-000950,large_intestine,9.25352912299478,1.0,0.4672540426254272
380,L-778123 free base,Lapatinib,DB07227,DB01259,ACH-000950,large_intestine,8.44378895088942,1.0,0.4642850756645202
381,MK-1775,Bortezomib,DB11740,DB00188,ACH-000950,large_intestine,-3.33713174402391,0.0,0.3394946455955505
382,MK-1775,Deforolimus,DB11740,DB06233,ACH-000950,large_intestine,7.14575233696583,1.0,0.4672540426254272
383,MK-1775,391210-10-9,DB11740,DB07101,ACH-000950,large_intestine,1.75451845784754,1.0,0.4672540426254272
384,Niraparib,topotecan,DB11793,DB01030,ACH-000950,large_intestine,2.25109409453549,1.0,0.3038500249385834
385,Niraparib,Dasatinib,DB11793,DB01254,ACH-000950,large_intestine,5.55830012395772,1.0,0.4409741461277008
386,Niraparib,Veliparib,DB11793,DB07232,ACH-000950,large_intestine,-14.8668266238699,0.0,0.3610958755016327
387,ADM hydrochloride,NSC256439,DB00445,DB01177,ACH-000849,breast,3.3759336032436,1.0,0.2920407950878143
388,Retinoic acid,ADM hydrochloride,DB00523,DB00445,ACH-000849,breast,-1.11348262539296,0.0,0.2791368663311004
389,Antibiotic AY 22989,ADM hydrochloride,DB00877,DB00445,ACH-000849,breast,0.939551997522337,1.0,0.3386057913303375
390,hydroxyurea,ADM hydrochloride,DB01005,DB00445,ACH-000849,breast,-20.9676065636548,0.0,0.2538654208183288
391,paclitaxel,ADM hydrochloride,DB01229,DB00445,ACH-000849,breast,-15.4857397271549,0.0,0.2681184113025665
392,7803-88-5,ADM hydrochloride,DB01280,DB00445,ACH-000849,breast,-4.94125920615252,0.0,0.1962341517210006
393,5Z-7-Oxozeaenol,Ruxolitinib,DB07788,DB08877,ACH-000849,breast,-8.10546064970792,0.0,0.2837225198745727
394,Bortezomib,Dasatinib,DB00188,DB01254,ACH-000463,lung,-8.60590542956073,0.0,0.2829298675060272
395,Bortezomib,Deforolimus,DB00188,DB06233,ACH-000463,lung,0.204996844654719,1.0,0.2829298675060272
396,Bortezomib,Veliparib,DB00188,DB07232,ACH-000463,lung,-69.4986871922369,0.0,0.2287698239088058
397,Sorafenib,ADM hydrochloride,DB00398,DB00445,ACH-000463,lung,-29.6952484412881,0.0,0.2821428477764129
398,122111-05-1,Bortezomib,DB00441,DB00188,ACH-000463,lung,-1.14187242605422,0.0,0.1857462227344513
399,Erlotinib,geldanamycin,DB00530,DB02424,ACH-000463,lung,3.80865754319923,1.0,0.3923004567623138
400,Erlotinib,7-Ethyl-10-hydroxycamptothecin,DB00530,DB05482,ACH-000463,lung,20.1261513777564,1.0,0.2837855517864227
401,cyclophosphamide,geldanamycin,DB00531,DB02424,ACH-000463,lung,-40.4537163953002,0.0,0.2130042016506195
402,cyclophosphamide,391210-10-9,DB00531,DB07101,ACH-000463,lung,-10.2462678595229,0.0,0.2455514669418335
403,cyclophosphamide,Veliparib,DB00531,DB07232,ACH-000463,lung,4.13571614695031,1.0,0.196585014462471
404,cyclophosphamide,MK-1775,DB00531,DB11740,ACH-000463,lung,-69.0590545858727,0.0,0.2455514669418335
405,5-Fluorouracil,Veliparib,DB00544,DB07232,ACH-000463,lung,-23.9537877373971,0.0,0.3166346549987793
406,5-Fluorouracil,Niraparib,DB00544,DB11793,ACH-000463,lung,-7.69139578219167,0.0,0.328114777803421
407,methotrexate,Sunitinib,DB00563,DB01268,ACH-000463,lung,-7.40438795992392,0.0,0.163708746433258
408,methotrexate,L-778123 free base,DB00563,DB07227,ACH-000463,lung,-7.95409462918262,0.0,0.2063764631748199
409,vinblastine,Sorafenib,DB00570,DB00398,ACH-000463,lung,1.9913042250736,1.0,0.2921110689640045
410,vinblastine,MK-1775,DB00570,DB11740,ACH-000463,lung,-0.588397256082412,0.0,0.4068131744861603
411,Imatinib,ADM hydrochloride,DB00619,DB00445,ACH-000463,lung,-23.2449280184062,0.0,0.256748616695404
412,Vepesid J,Lapatinib,DB00773,DB01259,ACH-000463,lung,-9.95133792678454,0.0,0.363465279340744
413,etoposide,391210-10-9,DB00773,DB07101,ACH-000463,lung,8.98669790346006,1.0,0.41335129737854
414,etoposide,MK-1775,DB00773,DB11740,ACH-000463,lung,-3.40994807297951,0.0,0.41335129737854
415,topotecan,Sorafenib,DB01030,DB00398,ACH-000463,lung,6.07991067016527,1.0,0.2128018885850906
416,Lapatinib,geldanamycin,DB01259,DB02424,ACH-000463,lung,7.7188710837552,1.0,0.3490388393402099
417,Sunitinib,Dasatinib,DB01268,DB01254,ACH-000463,lung,22.7185194506105,1.0,0.3517303764820099
418,Sunitinib,7-Ethyl-10-hydroxycamptothecin,DB01268,DB05482,ACH-000463,lung,20.3737789816987,1.0,0.226845771074295
