"","Drug2","Drug1","Drug2_ID","Drug1_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"241","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-000655","brain",-9.45922646999193,0,0.112432301044464
"242","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-001151","ovary",-33.3051634901017,0,0.126622140407562
"243","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-000966","ovary",-3.24162787733432,0,0.113111332058906
"244","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-000552","large_intestine",-21.7178797471564,0,0.127697184681892
"245","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-000750","skin",-2.23718596085552,0,0.13144950568676
"246","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-000817","haematopoietic_and_lymphoid",-76.2685556875901,0,0.10209596902132
"247","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-000730","skin",-69.3115645166204,0,0.122653633356094
"248","ifosfamide","CHEMBL17639","DB01181","DB00242","ACH-000997","large_intestine",-44.9272628030153,0,0.144382312893867
"249","Ixabepilone","CHEMBL17639","DB04845","DB00242","ACH-000477","skin",2.06678927500827,1,0.16487891972065
"250","Ixabepilone","CHEMBL17639","DB04845","DB00242","ACH-000288","breast",-4.88937086417894,0,0.130110487341881
"251","Ixabepilone","CHEMBL17639","DB04845","DB00242","ACH-000376","brain",-13.2837146281491,0,0.150413542985916
"252","Ixabepilone","CHEMBL17639","DB04845","DB00242","ACH-001151","ovary",-12.4270026343762,0,0.153538540005684
"253","Ixabepilone","CHEMBL17639","DB04845","DB00242","ACH-000232","brain",-10.0460432147821,0,0.133251205086708
"254","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000463","lung",-0.316454059865983,0,0.17411008477211
"255","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000477","skin",-14.1306829986964,0,0.164967358112335
"256","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000425","skin",-27.7057611633973,0,0.213304758071899
"257","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000273","brain",-52.0015708189121,0,0.162933245301247
"258","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000343","lung",-15.3380866364544,0,0.164042428135872
"259","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000825","lung",-43.2448712569181,0,0.159300297498703
"260","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000551","haematopoietic_and_lymphoid",-22.315662491198,0,0.149409875273705
"261","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000148","breast",-5.70362407710345,0,0.208274811506271
"262","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000232","brain",-34.5493184230798,0,0.175197303295135
"263","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000147","breast",-12.1025871978503,0,0.225246876478195
"264","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000849","breast",-3.79045733635155,0,0.156969636678696
"265","thalidomide","CHEMBL17639","DB01041","DB00242","ACH-000706","lung",-9.37593377974829,0,0.194114133715629
"266","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000463","lung",0.707889049925506,1,0.175441965460777
"267","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000046","kidney",-1.16673886516265,0,0.175129771232605
"268","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000649","kidney",1.10118331881067,1,0.144968241453171
"269","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-001151","ovary",-2.21223915843767,0,0.144889950752258
"270","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000861","lung",-6.49152269275867,0,0.128283128142357
"271","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000551","haematopoietic_and_lymphoid",-5.72811128420237,0,0.202800393104553
"272","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000817","haematopoietic_and_lymphoid",3.46137749983304,1,0.168074175715446
"273","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000555","kidney",2.06421765959438,1,0.200886324048042
"274","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000232","brain",-1.91456661858131,0,0.142945155501366
"275","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000433","kidney",0.35158980136542,1,0.153361856937408
"276","Vinblastine sulfate","CHEMBL17639","DB00570","DB00242","ACH-000997","large_intestine",-4.6467631733761,0,0.198830276727676
"277","bleomycin","CHEMBL17639","DB00290","DB00242","ACH-000971","large_intestine",-5.2047005955778,0,0.181048423051834
"278","bleomycin","CHEMBL17639","DB00290","DB00242","ACH-000425","skin",-5.65018667049223,0,0.175580829381943
"279","bleomycin","CHEMBL17639","DB00290","DB00242","ACH-000825","lung",-1.82878519601647,0,0.163267850875854
"280","bleomycin","CHEMBL17639","DB00290","DB00242","ACH-000750","skin",-0.880561336807085,0,0.202497363090515
"281","bleomycin","CHEMBL17639","DB00290","DB00242","ACH-000817","haematopoietic_and_lymphoid",-6.58637893872834,0,0.20361316204071
"282","bleomycin","CHEMBL17639","DB00290","DB00242","ACH-000617","ovary",1.048872583508,1,0.175868690013885
"283","bleomycin","CHEMBL17639","DB00290","DB00242","ACH-000019","breast",-3.01456962297819,0,0.222204640507698
"284","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000900","lung",-6.88388741030218,0,0.163738563656807
"285","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000811","ovary",-26.9011903338247,0,0.190089225769043
"286","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000425","skin",-10.2251622212013,0,0.212653324007988
"287","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000273","brain",-13.3786726246704,0,0.14356255531311
"288","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-001151","ovary",-8.42755319240158,0,0.188020676374435
"289","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000817","haematopoietic_and_lymphoid",-5.60437473239482,0,0.175058647990227
"290","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000147","breast",-2.53674957637572,0,0.220105871558189
"291","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000696","ovary",-10.7389997354103,0,0.177971675992012
"292","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000019","breast",-19.199643575853,0,0.182533547282219
"293","Pralatrexate","CHEMBL17639","DB06813","DB00242","ACH-000969","large_intestine",-7.68807482586146,0,0.19619882106781
"294","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000504","brain",-2.49774594895667,0,0.0778778791427612
"295","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-001190","skin",-8.68546629237094,0,0.123136252164841
"296","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000655","brain",-8.99878975609188,0,0.0687663480639457
"297","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-001151","ovary",-5.44863313029642,0,0.075057528913021
"298","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000825","lung",-10.8191780995067,0,0.0837486013770103
"299","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000579","skin",-0.281091818911592,0,0.0760217532515525
"300","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000750","skin",-6.71453652696343,0,0.147034794092178
"301","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000817","haematopoietic_and_lymphoid",-6.39742408944123,0,0.121699407696724
"302","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000367","lung",-2.60082892536675,0,0.0856684297323226
"303","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000555","kidney",-0.350800976416238,0,0.102260731160641
"304","6-Mercaptopurine","CHEMBL17639","DB01033","DB00242","ACH-000730","skin",0.207657142165151,1,0.0982294008135795
"305","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000477","skin",-15.3274788516682,0,0.215254113078117
"306","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000376","brain",-16.3712424852141,0,0.188283830881119
"307","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000425","skin",-33.2961079363534,0,0.257892191410065
"308","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000655","brain",-3.29804683768956,0,0.204827100038528
"309","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000001","ovary",-11.1019884482497,0,0.170793935656547
"310","mitotane","CHEMBL17639","DB00648","DB00242","ACH-001151","ovary",-35.8672896731302,0,0.206628948450089
"311","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000966","ovary",-10.729654108919,0,0.217371866106987
"312","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000232","brain",-20.8069510831694,0,0.185758471488953
"313","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000147","breast",-49.9727106285302,0,0.229878380894661
"314","mitotane","CHEMBL17639","DB00648","DB00242","ACH-000730","skin",-27.5208719271367,0,0.168055519461632
"315","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000477","skin",-6.68285903081643,0,0.196319460868835
"316","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000825","lung",-2.00114074992329,0,0.154272824525833
"317","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000750","skin",-9.79300415717502,0,0.238045245409012
"318","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000817","haematopoietic_and_lymphoid",-16.4216114274449,0,0.203880816698074
"319","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000148","breast",-3.28190384242889,0,0.193693161010742
"320","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000555","kidney",-3.10971996995032,0,0.183115154504776
"321","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000147","breast",0.471985698781987,1,0.238175675272942
"322","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000019","breast",-0.380870273305195,0,0.210148528218269
"323","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000997","large_intestine",-0.0288990879489114,0,0.183143675327301
"324","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000090","prostate",-0.607690416817708,0,0.244018778204918
"325","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000428","kidney",-3.63500456656251,0,0.237968429923058
"326","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-000811","ovary",-3.87426950951124,0,0.155403926968574
"327","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-000425","skin",-9.87113304624561,0,0.21636138856411
"328","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-001151","ovary",-9.86563847789511,0,0.139322325587273
"329","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-000681","lung",4.28274639814307,1,0.20579506456852
"330","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-000817","haematopoietic_and_lymphoid",-3.10044659460127,0,0.175929978489876
"331","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-000148","breast",-1.33748465918937,0,0.203894048929214
"332","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-000617","ovary",0.736231861777514,1,0.132149770855904
"333","IMIQUIMOD","CHEMBL17639","DB00724","DB00242","ACH-000433","kidney",-4.16158612790217,0,0.161379933357239
"334","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000425","skin",-68.7202082584833,0,0.167725399136543
"335","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000681","lung",-15.8462430967728,0,0.130040794610977
"336","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000861","lung",-59.5195904533231,0,0.177785634994507
"337","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000552","large_intestine",-30.3623773845775,0,0.172949001193046
"338","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000147","breast",-66.7835992974278,0,0.186427414417267
"339","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000696","ovary",-30.3842700795268,0,0.16255247592926
"340","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000849","breast",-6.3621105153654,0,0.140686705708504
"341","amifostine","CHEMBL17639","DB01143","DB00242","ACH-000706","lung",-1.64730501389375,0,0.186143592000008
"342","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000811","ovary",-8.3079377887073,0,0.226309671998024
"343","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000425","skin",-0.236464984477482,0,0.269409209489822
"344","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000655","brain",-1.96229964267925,0,0.242794096469879
"345","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000615","skin",-7.82605135998092,0,0.251385599374771
"346","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000273","brain",-6.01254920682908,0,0.273831248283386
"347","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000001","ovary",-6.06090852621064,0,0.197790130972862
"348","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000649","kidney",-0.200915016106814,0,0.230716869235039
"349","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-001151","ovary",-3.09257754911139,0,0.205816343426704
"350","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000343","lung",-1.14823373661239,0,0.207498908042908
"351","Dasatinib","CHEMBL17639","DB01254","DB00242","ACH-000750","skin",-5.51139742057733,0,0.235621124505997
"352","Zoledronic acid","CHEMBL17639","DB00399","DB00242","ACH-000273","brain",-9.61886175825511,0,0.175195902585983
"353","Zoledronic acid","CHEMBL17639","DB00399","DB00242","ACH-000552","large_intestine",-13.4461694605291,0,0.207874551415443
"354","Zoledronic acid","CHEMBL17639","DB00399","DB00242","ACH-000579","skin",-0.30523252067915,0,0.209910124540329
"355","Zoledronic acid","CHEMBL17639","DB00399","DB00242","ACH-000750","skin",-31.1814470358978,0,0.146542102098465
"356","Zoledronic acid","CHEMBL17639","DB00399","DB00242","ACH-000817","haematopoietic_and_lymphoid",-19.5709390727263,0,0.225781813263893
"357","Zoledronic acid","CHEMBL17639","DB00399","DB00242","ACH-000148","breast",1.92213909638214,1,0.200644239783287
"358","Zoledronic acid","CHEMBL17639","DB00399","DB00242","ACH-000969","large_intestine",-14.0070805273995,0,0.195372253656387
"359","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000477","skin",-14.0555357400296,0,0.138283133506775
"360","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000288","breast",-33.3634053810981,0,0.128049805760384
"361","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000376","brain",-5.67448045257932,0,0.153694614768028
"362","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000651","large_intestine",-18.799758881829,0,0.108344994485378
"363","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000681","lung",-27.8158419271718,0,0.134065195918083
"364","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000343","lung",-24.0613297642373,0,0.108341127634048
"365","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000579","skin",-15.7186176710906,0,0.173166647553444
"366","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000817","haematopoietic_and_lymphoid",-49.4874076089218,0,0.202885717153549
"367","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000433","kidney",-32.5801744516557,0,0.137754395604134
"368","Procarbazine hydrochloride","CHEMBL17639","DB01168","DB00242","ACH-000090","prostate",-5.15949096398898,0,0.152465119957924
"369","TOPOTECAN HYDROCHLORIDE","CHEMBL17639","DB01030","DB00242","ACH-000288","breast",-1.42642861816866,0,0.0844112560153007
"370","TOPOTECAN HYDROCHLORIDE","CHEMBL17639","DB01030","DB00242","ACH-000555","kidney",-14.2825282389304,0,0.115531481802464
"371","TOPOTECAN HYDROCHLORIDE","CHEMBL17639","DB01030","DB00242","ACH-000232","brain",-23.0552056497315,0,0.0821071118116378
"372","TOPOTECAN HYDROCHLORIDE","CHEMBL17639","DB01030","DB00242","ACH-000849","breast",-23.5599688925014,0,0.163472935557365
"373","TOPOTECAN HYDROCHLORIDE","CHEMBL17639","DB01030","DB00242","ACH-000730","skin",-18.4579442893091,0,0.152006700634956
"374","TOPOTECAN HYDROCHLORIDE","CHEMBL17639","DB01030","DB00242","ACH-000090","prostate",-4.07270143675659,0,0.155748054385185
"375","TOPOTECAN HYDROCHLORIDE","CHEMBL17639","DB01030","DB00242","ACH-000428","kidney",-3.9868092323777,0,0.208984941244125
"376","Zanosar","CHEMBL17639","DB00428","DB00242","ACH-000046","kidney",-45.8831685216595,0,0.111466899514198
"377","Zanosar","CHEMBL17639","DB00428","DB00242","ACH-000966","ovary",-9.6083117446668,0,0.139409303665161
"378","Zanosar","CHEMBL17639","DB00428","DB00242","ACH-000579","skin",-11.8960951194153,0,0.144249126315117
"379","Zanosar","CHEMBL17639","DB00428","DB00242","ACH-000768","breast",-16.9463406408019,0,0.137089505791664
"380","Zanosar","CHEMBL17639","DB00428","DB00242","ACH-000730","skin",-21.8436639974071,0,0.129291206598282
"381","Sorafenib","CHEMBL17639","DB00398","DB00242","ACH-000811","ovary",-46.8559344137201,0,0.155538156628609
"382","Sorafenib","CHEMBL17639","DB00398","DB00242","ACH-000288","breast",-45.98387390229,0,0.146209165453911
"383","Sorafenib","CHEMBL17639","DB00398","DB00242","ACH-000651","large_intestine",-30.7175684711019,0,0.117836616933346
"384","Sorafenib","CHEMBL17639","DB00398","DB00242","ACH-001151","ovary",-34.8258610633749,0,0.125783264636993
"385","Sorafenib","CHEMBL17639","DB00398","DB00242","ACH-000706","lung",0.372295624641668,1,0.191879823803902
"386","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000900","lung",-32.4555269938404,0,0.149600476026535
"387","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000811","ovary",-6.34153727162004,0,0.162788569927215
"388","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000615","skin",-15.9823376958816,0,0.197028502821922
"389","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000343","lung",-4.71097030548389,0,0.165435463190079
"390","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000861","lung",-7.83143358208427,0,0.133413255214691
"391","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000696","ovary",-15.9557270621043,0,0.154674381017685
"392","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000433","kidney",-13.3550715251631,0,0.136361956596375
"393","carmustine","CHEMBL17639","DB00262","DB00242","ACH-000900","lung",-36.9736271265243,0,0.164066955447197
"394","carmustine","CHEMBL17639","DB00262","DB00242","ACH-000477","skin",-42.73928992351,0,0.188409626483917
