"","Drug1","Drug2","Drug1_ID","Drug2_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"227","paclitaxel","CHEMBL17639","DB01229","DB00242","ACH-000969","large_intestine",-6.21299482021586,0,0.177443325519562
"228","7-Ethyl-10-hydroxycamptothecin","CHEMBL17639","DB05482","DB00242","ACH-000477","skin",-9.40441066825869,0,0.1227642968297
"229","7-Ethyl-10-hydroxycamptothecin","CHEMBL17639","DB05482","DB00242","ACH-000288","breast",-1.50616351777124,0,0.0690059140324592
"230","7-Ethyl-10-hydroxycamptothecin","CHEMBL17639","DB05482","DB00242","ACH-000681","lung",-12.9329670842497,0,0.0508719347417354
"231","7-Ethyl-10-hydroxycamptothecin","CHEMBL17639","DB05482","DB00242","ACH-000551","haematopoietic_and_lymphoid",-3.08686547295532,0,0.0880575403571128
"232","7-Ethyl-10-hydroxycamptothecin","CHEMBL17639","DB05482","DB00242","ACH-000555","kidney",-17.7817489270577,0,0.0750477463006973
"233","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000811","ovary",-6.34153727162004,0,0.122344933450222
"234","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000615","skin",-15.9823376958816,0,0.143721520900726
"235","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000343","lung",-4.71097030548389,0,0.0761431083083152
"236","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000861","lung",-7.83143358208427,0,0.132444888353348
"237","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000696","ovary",-15.9557270621043,0,0.1071797311306
"238","Lapatinib","CHEMBL17639","DB01259","DB00242","ACH-000433","kidney",-13.3550715251631,0,0.114188984036446
"239","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000971","large_intestine",-20.3947202498067,0,0.192500218749046
"240","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000046","kidney",-7.16477869564487,0,0.144262939691543
"241","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000649","kidney",-7.32676389481444,0,0.139921590685844
"242","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000681","lung",5.95521573373763,1,0.1111621260643
"243","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000966","ovary",0.794300432277665,1,0.184787020087242
"244","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000552","large_intestine",-7.90523492030798,0,0.264144837856293
"245","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000433","kidney",-20.261420757145,0,0.13059090077877
"246","Erlotinib","CHEMBL17639","DB00530","DB00242","ACH-000428","kidney",-5.01907835188575,0,0.213637039065361
"247","158798-73-3","CHEMBL17639","DB01101","DB00242","ACH-000463","lung",-2.9715292108271,0,0.166238859295845
"248","158798-73-3","CHEMBL17639","DB01101","DB00242","ACH-000288","breast",-26.6570884679683,0,0.0988098829984664
"249","158798-73-3","CHEMBL17639","DB01101","DB00242","ACH-000343","lung",-17.281678380587,0,0.0731599330902099
"250","158798-73-3","CHEMBL17639","DB01101","DB00242","ACH-000433","kidney",-8.69854038104551,0,0.0578738488256931
"251","158798-73-3","CHEMBL17639","DB01101","DB00242","ACH-000997","large_intestine",-2.50708395262569,0,0.113239422440529
"252","158798-73-3","CHEMBL17639","DB01101","DB00242","ACH-000969","large_intestine",-4.33390569087083,0,0.207977876067162
"253","Bortezomib","CHEMBL17639","DB00188","DB00242","ACH-000811","ovary",-16.375572093339,0,0.117239840328693
"254","Imatinib","CHEMBL17639","DB00619","DB00242","ACH-000615","skin",-8.44154162974997,0,0.0980736315250396
"255","Imatinib","CHEMBL17639","DB00619","DB00242","ACH-000343","lung",-7.72878844634579,0,0.0864056497812271
"256","Imatinib","CHEMBL17639","DB00619","DB00242","ACH-000552","large_intestine",-0.372837883549776,0,0.273855417966843
"257","Imatinib","CHEMBL17639","DB00619","DB00242","ACH-000148","breast",-14.4452141651044,0,0.179705679416656
"258","Imatinib","CHEMBL17639","DB00619","DB00242","ACH-000696","ovary",-22.2340702831261,0,0.114166185259819
"259","Imatinib","CHEMBL17639","DB00619","DB00242","ACH-000090","prostate",-11.1840582300204,0,0.173240289092064
"260","Imatinib","CHEMBL17639","DB00619","DB00242","ACH-000969","large_intestine",-10.339137519714,0,0.204893082380295
"261","topotecan","CHEMBL17639","DB01030","DB00242","ACH-000555","kidney",-14.2825282389304,0,0.0790581628680229
"262","topotecan","CHEMBL17639","DB01030","DB00242","ACH-000232","brain",-23.0552056497315,0,0.0714154988527298
"263","topotecan","CHEMBL17639","DB01030","DB00242","ACH-000849","breast",-23.5599688925014,0,0.0670355558395385
"264","topotecan","CHEMBL17639","DB01030","DB00242","ACH-000730","skin",-18.4579442893091,0,0.0742784738540649
"265","topotecan","CHEMBL17639","DB01030","DB00242","ACH-000090","prostate",-4.07270143675659,0,0.137340679764748
"266","topotecan","CHEMBL17639","DB01030","DB00242","ACH-000428","kidney",-3.9868092323777,0,0.186154410243034
"267","Antibiotic AY 22989","CHEMBL17639","DB00877","DB00242","ACH-000655","brain",-2.15215518580123,0,0.0941104590892791
"268","Antibiotic AY 22989","CHEMBL17639","DB00877","DB00242","ACH-000861","lung",-7.56853113946708,0,0.123485758900642
"269","Antibiotic AY 22989","CHEMBL17639","DB00877","DB00242","ACH-000148","breast",-2.49009305701754,0,0.173077464103699
"270","Antibiotic AY 22989","CHEMBL17639","DB00877","DB00242","ACH-000730","skin",-0.614316792162206,0,0.214557334780693
"271","Antibiotic AY 22989","CHEMBL17639","DB00877","DB00242","ACH-000969","large_intestine",-7.1862020953014,0,0.195845305919647
"272","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-001190","skin",-7.82851165144842,0,0.186379715800285
"273","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000477","skin",-5.80706126056039,0,0.161100625991821
"274","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000376","brain",-3.27297990264714,0,0.114287607371807
"275","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000651","large_intestine",-22.221707328456,0,0.110794983804226
"276","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000649","kidney",2.93739108005136,1,0.167081400752068
"277","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000681","lung",-6.97082820830373,0,0.0844971761107444
"278","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000825","lung",-18.2575126449567,0,0.12651851773262
"279","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000551","haematopoietic_and_lymphoid",-11.1732073555121,0,0.177980840206146
"280","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000552","large_intestine",-8.06545789775064,0,0.212208271026611
"281","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000367","lung",-5.20087755678647,0,0.117770656943321
"282","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000555","kidney",-2.4945926933751,0,0.133343890309334
"283","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000232","brain",-2.55668162558512,0,0.153743609786034
"284","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000147","breast",1.32215335692452,1,0.230729684233665
"285","Vismodegib","CHEMBL17639","DB08828","DB00242","ACH-000706","lung",-2.67211595691754,0,0.190865099430084
"286","Vincristine sulfate","CHEMBL17639","DB00541","DB00242","ACH-000552","large_intestine",-17.7138599377263,0,0.23461240530014
"287","Vincristine sulfate","CHEMBL17639","DB00541","DB00242","ACH-000750","skin",-7.52501277673035,0,0.209788456559181
"288","Vincristine sulfate","CHEMBL17639","DB00541","DB00242","ACH-000817","haematopoietic_and_lymphoid",-24.9777858215798,0,0.173311650753021
"289","Vincristine sulfate","CHEMBL17639","DB00541","DB00242","ACH-000555","kidney",0.1121166578921,1,0.216337144374847
"290","Vincristine sulfate","CHEMBL17639","DB00541","DB00242","ACH-000232","brain",-5.13326584841956,0,0.244939967989921
"291","Vincristine sulfate","CHEMBL17639","DB00541","DB00242","ACH-000617","ovary",-1.05424873301632,0,0.192657217383385
"292","Vincristine sulfate","CHEMBL17639","DB00541","DB00242","ACH-000019","breast",0.0725235197884698,1,0.154885679483414
"293","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000811","ovary",-3.10397177564502,0,0.148226216435432
"294","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000288","breast",0.350339433937553,1,0.138260424137115
"295","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000376","brain",-4.47141447357127,0,0.161546409130096
"296","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000971","large_intestine",-6.45668365198061,0,0.220301732420921
"297","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000425","skin",0.237845143626783,1,0.316280364990234
"298","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000273","brain",-1.93320943136932,0,0.153755620121956
"299","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000649","kidney",-9.94687843840411,0,0.158086895942688
"300","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-001151","ovary",-0.77872522043893,0,0.246720403432846
"301","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000681","lung",-7.61535969018907,0,0.141204178333282
"302","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000343","lung",-3.97889749382718,0,0.105876959860325
"303","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000861","lung",-20.4869497957777,0,0.201351806521416
"304","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000552","large_intestine",3.11612922752448,1,0.322876393795013
"305","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000817","haematopoietic_and_lymphoid",-2.3871107621119,0,0.252624750137329
"306","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000232","brain",-7.91182864193024,0,0.173750340938568
"307","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000696","ovary",-33.9699727510761,0,0.142855778336525
"308","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000997","large_intestine",-4.86979630643055,0,0.143213510513306
"309","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000090","prostate",-3.92445433089104,0,0.229803010821342
"310","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000969","large_intestine",-1.21619716382798,0,0.233033195137978
"311","CHEMBL277800","CHEMBL17639","DB00631","DB00242","ACH-000428","kidney",-0.569222013546497,0,0.208659887313843
"312","Gefitinib","CHEMBL17639","DB00317","DB00242","ACH-000046","kidney",3.86757114412952,1,0.33424311876297
"313","Gefitinib","CHEMBL17639","DB00317","DB00242","ACH-000681","lung",1.54625344670019,1,0.235202074050903
"314","Gefitinib","CHEMBL17639","DB00317","DB00242","ACH-000551","haematopoietic_and_lymphoid",0.319390045990585,1,0.219912678003311
"315","Gefitinib","CHEMBL17639","DB00317","DB00242","ACH-000817","haematopoietic_and_lymphoid",1.95943695293625,1,0.142790287733078
"316","Gefitinib","CHEMBL17639","DB00317","DB00242","ACH-000768","breast",4.63169255810726,1,0.327434718608856
"317","Gefitinib","CHEMBL17639","DB00317","DB00242","ACH-000019","breast",2.80848237382089,1,0.288057088851929
"318","Gefitinib","CHEMBL17639","DB00317","DB00242","ACH-000730","skin",14.2788381104212,1,0.23587204515934
"319","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000288","breast",-6.40777163423075,0,0.120153732597828
"320","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000971","large_intestine",-10.9978315929603,0,0.196418806910515
"321","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000655","brain",-7.79037397609669,0,0.10184907913208
"322","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000615","skin",-2.1304958630187,0,0.164193034172058
"323","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-001151","ovary",-16.5849851996068,0,0.222064658999443
"324","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000343","lung",-3.97308962151844,0,0.0918824970722198
"325","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000825","lung",-5.96093516578293,0,0.16836354136467
"326","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000750","skin",-16.196511960249,0,0.11486691981554
"327","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000019","breast",-0.58078244816417,0,0.114491507411003
"328","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000090","prostate",-1.44189978952695,0,0.210430115461349
"329","Fludarabine","CHEMBL17639","DB01073","DB00242","ACH-000428","kidney",0.994111982076525,1,0.192532256245613
"330","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000477","skin",-9.15255500279508,0,0.206388786435127
"331","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000376","brain",4.01610550977167,1,0.191393256187439
"332","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000046","kidney",-6.82960192340724,0,0.131081014871597
"333","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000001","ovary",-14.9321818125351,0,0.201357305049896
"334","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000579","skin",-9.80644648483926,0,0.22409576177597
"335","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000750","skin",-0.201838518769345,0,0.192766174674034
"336","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000090","prostate",-11.3281299836977,0,0.288188725709915
"337","lomustine","CHEMBL17639","DB01206","DB00242","ACH-000969","large_intestine",3.05842695829141,1,0.218517705798149
"338","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000425","skin",-4.22700486330067,0,0.191426068544388
"339","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000615","skin",-2.61372902219912,0,0.0674374252557754
"340","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000046","kidney",0.335947725875926,1,0.132881507277489
"341","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000273","brain",-0.550545881527402,0,0.141404494643211
"342","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-001151","ovary",4.81379951545786,1,0.129018113017082
"343","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000681","lung",5.9110596268013,1,0.110342346131802
"344","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000966","ovary",1.09197899949705,1,0.142187148332596
"345","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000817","haematopoietic_and_lymphoid",-13.4548529727742,0,0.121109910309315
"346","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000617","ovary",-1.46190420048543,0,0.117027096450329
"347","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000147","breast",9.86133798418236,1,0.143949776887894
"348","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000019","breast",-2.36877364779444,0,0.129644617438316
"349","actinomycin D","CHEMBL17639","DB00970","DB00242","ACH-000090","prostate",4.32385296315084,1,0.155609354376793
"350","teniposide","CHEMBL17639","DB00444","DB00242","ACH-001190","skin",-3.74243816352638,0,0.0950738936662674
"351","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000811","ovary",-1.68265063455486,0,0.145518884062767
"352","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000651","large_intestine",-7.80278286621798,0,0.19866070151329
"353","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000273","brain",-2.13302334836405,0,0.0826647207140922
"354","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000966","ovary",1.57205912958621,1,0.216632217168808
"355","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000343","lung",-2.54382234697413,0,0.0900439843535423
"356","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000551","haematopoietic_and_lymphoid",3.75674828481799,1,0.142939388751984
"357","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000579","skin",-7.77934584847703,0,0.0729563683271408
"358","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000148","breast",-8.67663759621885,0,0.196035593748093
"359","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000617","ovary",-4.37112706806908,0,0.157475143671036
"360","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000147","breast",-3.68489306767676,0,0.153286159038544
"361","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000433","kidney",-7.55040099134121,0,0.165191531181335
"362","teniposide","CHEMBL17639","DB00444","DB00242","ACH-000969","large_intestine",0.739265781638843,1,0.162544846534729
"363","EXEMESTANE","CHEMBL17639","DB00990","DB00242","ACH-000288","breast",-1.2241175692898,0,0.147966966032982
"364","EXEMESTANE","CHEMBL17639","DB00990","DB00242","ACH-000971","large_intestine",-2.9808528780136,0,0.218533053994179
"365","EXEMESTANE","CHEMBL17639","DB00990","DB00242","ACH-001151","ovary",-3.7373292448709,0,0.187574222683906
"366","EXEMESTANE","CHEMBL17639","DB00990","DB00242","ACH-000861","lung",-3.25365195455048,0,0.1690583974123
"367","EXEMESTANE","CHEMBL17639","DB00990","DB00242","ACH-000551","haematopoietic_and_lymphoid",-1.2527966731795,0,0.185652419924736
"368","EXEMESTANE","CHEMBL17639","DB00990","DB00242","ACH-000147","breast",0.447561063740902,1,0.245410293340683
"369","EXEMESTANE","CHEMBL17639","DB00990","DB00242","ACH-000090","prostate",2.61957062804807,1,0.280727177858353
"370","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000825","lung",-2.00114074992329,0,0.220545083284378
"371","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000750","skin",-9.79300415717502,0,0.13864840567112
"372","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000817","haematopoietic_and_lymphoid",-16.4216114274449,0,0.280227452516556
"373","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000148","breast",-3.28190384242889,0,0.213355556130409
"374","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000555","kidney",-3.10971996995032,0,0.198027238249779
"375","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000147","breast",0.471985698781987,1,0.298651844263077
"376","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000019","breast",-0.380870273305195,0,0.131356105208397
"377","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000997","large_intestine",-0.0288990879489114,0,0.166148290038109
"378","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000090","prostate",-0.607690416817708,0,0.253517955541611
"379","anastrozole","CHEMBL17639","DB01217","DB00242","ACH-000428","kidney",-3.63500456656251,0,0.196183264255524
"380","Antibiotic AD 32","CHEMBL17639","DB00385","DB00242","ACH-000900","lung",-14.9784756457979,0,0.150704547762871
"381","Antibiotic AD 32","CHEMBL17639","DB00385","DB00242","ACH-000343","lung",-1.37156982352708,0,0.125560462474823
"382","Antibiotic AD 32","CHEMBL17639","DB00385","DB00242","ACH-000817","haematopoietic_and_lymphoid",-2.18669100748878,0,0.129658415913582
"383","Antibiotic AD 32","CHEMBL17639","DB00385","DB00242","ACH-000367","lung",-3.62937949168033,0,0.203496605157852
"384","Antibiotic AD 32","CHEMBL17639","DB00385","DB00242","ACH-000232","brain",-0.689016685640333,0,0.163048058748245
"385","Antibiotic AD 32","CHEMBL17639","DB00385","DB00242","ACH-000706","lung",0.592504498129918,1,0.213139712810516
